feature_1,feature_2,feature_3,feature_4,class
-41.24148,-2.5221496,-4.850673,6.1433425,glioma
-32.852978,1.0871679,-1.9129242,9.563375,glioma
-34.92056,-1.9377897,0.529182,7.5978947,glioma
-47.11219,2.9155772,-13.942766,-3.9397945,glioma
-46.781727,0.5425956,-10.589666,-3.4178023,glioma
-44.35362,1.5522866,-8.654227,-2.9808877,glioma
-38.755833,3.8752003,-5.4505568,-2.6450133,glioma
-33.633095,6.494765,-2.725758,-2.7931473,glioma
-34.424953,2.145645,0.57968515,-3.6462536,glioma
-24.024752,8.728004,3.192585,-3.5913196,glioma
-33.63968,-1.5235312,3.96591,-5.158229,glioma
-24.179132,5.160983,4.946862,-6.1657724,glioma
-31.904533,6.944622,-5.637964,7.92819,glioma
-31.24595,8.995941,-7.2723327,8.263765,glioma
-32.575176,14.293894,-9.746521,-11.294751,glioma
-42.476395,4.8692055,-10.175738,-8.820568,glioma
-32.12206,19.867563,-16.84319,-8.306482,glioma
-53.298447,-3.6287272,-13.10696,-6.286251,glioma
-45.789047,7.48678,-18.769293,-6.3912683,glioma
-41.353683,2.2864058,-3.5504014,-3.8041103,glioma
-48.05684,-7.0920453,-0.13068093,-6.246626,glioma
-41.32118,-1.7988148,1.3654233,-6.8460665,glioma
-46.8638,2.563611,-12.653249,-3.390875,glioma
-43.653954,7.829501,-16.761112,-3.1511242,glioma
-36.487926,2.572232,1.5804948,-6.693834,glioma
-36.882744,3.3187892,-0.15793642,-5.939377,glioma
-41.804016,-1.2184746,-0.2513276,-5.8258166,glioma
-47.059937,-5.526905,-1.0428993,-5.519638,glioma
-52.92889,-11.059836,-1.4835397,-5.084244,glioma
-50.534203,-7.9251323,-2.624332,-4.9393797,glioma
-48.808224,-5.6462297,-3.7497158,-4.8668637,glioma
-49.270706,-2.4137065,-8.621223,-4.0258346,glioma
-35.64571,0.37318316,7.6604676,-8.694264,glioma
-39.273968,9.779651,-10.147374,-2.2721746,glioma
-38.209206,13.2216425,-15.203662,-1.6296983,glioma
-33.06727,2.5286734,6.9978786,-8.458879,glioma
-31.369953,5.4066863,4.938507,-7.7459364,glioma
-34.658367,2.501722,4.6891093,-7.9584165,glioma
-39.15477,-1.4254359,4.050728,-7.712032,glioma
-41.10456,-2.6295607,3.4254992,-6.892997,glioma
-39.979683,-0.41753516,2.3094747,-6.2406,glioma
-42.01017,-1.061402,0.8780307,-5.2481394,glioma
-38.156776,5.40319,-2.0187144,-3.8433557,glioma
-39.174034,6.585034,-5.3600473,-4.722547,glioma
-38.628838,7.7127676,-6.2146935,-4.9477873,glioma
-49.725147,1.4124584,-14.92858,-3.3882189,glioma
-43.027645,2.5239305,-5.627547,-5.476479,glioma
-44.38706,1.9945141,-6.743647,-5.348349,glioma
-44.145218,2.5655887,-7.199446,-5.365755,glioma
-46.83938,0.017604318,-7.2363243,-5.29054,glioma
-47.81136,-0.8352926,-7.5103397,-5.190669,glioma
-48.287045,-0.4036644,-8.572231,-4.5075827,glioma
-46.275093,2.5214434,-10.286495,-4.0948024,glioma
-45.907555,5.0474653,-14.143394,-3.330905,glioma
-37.847572,7.2658863,-4.7998905,-6.7263875,glioma
-44.676098,0.23637713,-4.87725,-6.396957,glioma
-48.35711,-2.901586,-5.5711164,-5.7202363,glioma
-49.664085,-4.2596793,-5.5749097,-6.030686,glioma
-46.74703,-0.034495767,-7.0677714,-5.8926997,glioma
-48.108868,-0.82213295,-7.8412614,-5.3971744,glioma
-47.41609,1.2727302,-9.637127,-4.9190645,glioma
-47.96843,2.6475236,-12.854428,-4.001493,glioma
-47.990646,3.0425668,-14.519896,-3.7619495,glioma
-43.0949,9.976842,-18.590504,-3.41254,glioma
-40.03354,-1.4749968,-2.5293596,-13.072407,glioma
-48.901585,-9.006338,-1.7869499,-10.938112,glioma
-42.718163,-0.16642202,-2.738721,-10.102519,glioma
-41.172703,4.2860603,-5.3673544,-8.801048,glioma
-47.74167,-0.77939165,-7.562839,-6.918953,glioma
-43.076244,8.6203785,-16.168434,-5.380447,glioma
-39.81742,15.213483,-23.359327,-4.2529106,glioma
-25.465729,-0.76923543,6.0157437,-9.283209,glioma
-13.951782,3.6586084,6.31029,-11.539005,glioma
-23.142536,-4.3731146,5.581623,-11.260869,glioma
-6.4157987,5.219555,6.465767,-13.537207,glioma
-14.629173,-5.1479177,6.741078,-12.490224,glioma
-22.299314,-1.6325986,7.8197446,-8.060244,glioma
-24.172178,-0.35428414,6.214588,-7.8963933,glioma
-28.778202,-1.2692134,4.967462,-8.284566,glioma
-26.117277,3.246912,4.4179335,-5.640853,glioma
-17.604797,2.0986784,13.912869,-0.46740678,glioma
-9.446242,2.6890056,18.63983,-1.3144808,glioma
-12.565178,-0.7022778,15.570552,-4.6742806,glioma
-15.130724,-6.38825,15.937499,-4.8742394,glioma
-34.30688,-17.707151,9.741168,-5.801016,glioma
-30.203814,10.42074,-3.3790114,4.7545156,glioma
-24.71825,7.076059,5.365169,3.8820362,glioma
-22.780659,5.385811,8.810618,2.1321654,glioma
-17.395147,7.634361,11.928643,0.5943376,glioma
-26.321537,1.6962367,-2.6899667,25.765028,glioma
-29.320295,-0.44103673,-1.9448347,23.420755,glioma
-30.157969,-2.2656057,-2.4426773,21.955612,glioma
-24.333023,-0.21233028,-1.2675444,25.099924,glioma
-30.000853,-2.4799986,0.07556086,20.063162,glioma
-27.798183,1.6125741,-1.3666614,20.260233,glioma
-34.49694,0.53874785,-4.459684,16.332092,glioma
-39.993416,-2.363713,-4.7544084,13.710106,glioma
-31.61192,17.19586,-16.504753,5.8650613,glioma
-27.00037,19.559212,-13.621612,7.547284,glioma
-31.696327,12.773068,-9.568852,7.23715,glioma
-24.760942,16.723076,-6.9581914,10.037547,glioma
-21.703444,17.609165,-3.9859817,10.944665,glioma
-15.090402,21.435125,-0.49383992,11.776264,glioma
-16.196789,19.57676,1.4657136,9.437769,glioma
-41.423298,2.7693026,-7.988822,1.1870649,glioma
-35.663586,-3.8533058,4.4181,-2.5528655,glioma
-21.59117,4.2400327,8.614128,-3.0082352,glioma
-28.665253,-3.5455718,9.33769,-5.0396037,glioma
-15.722093,2.3332798,13.137437,-5.7458253,glioma
-25.740314,-5.7496743,11.811428,-6.8539786,glioma
-25.572935,-10.330911,12.291718,-4.7011366,glioma
-16.135363,-5.460962,12.879718,-4.300792,glioma
-12.927147,-2.3191133,11.870453,-3.9064317,glioma
-25.091587,-1.287479,5.673936,1.944137,glioma
-23.881521,-4.1069794,8.758683,1.035267,glioma
-18.63485,-4.0986233,11.562065,0.06605465,glioma
-19.382357,-7.0901966,13.04164,-0.74045134,glioma
-13.744447,-9.594842,15.761338,-1.1998518,glioma
-9.064314,-7.6130314,17.058489,-3.5379298,glioma
-16.76486,-10.370927,13.936748,-4.5314054,glioma
-11.045478,-7.0796294,13.375001,-3.2535899,glioma
-15.782273,-7.0297637,10.991828,-2.1873002,glioma
-20.924437,3.7438252,3.086212,20.339209,glioma
-17.949482,9.176172,0.7265691,20.016823,glioma
-26.456009,7.2942905,-3.674102,14.264685,glioma
-36.92036,2.931275,-7.8723063,9.618289,glioma
-31.010075,10.88006,-11.736775,11.276443,glioma
-30.418825,13.738783,-14.471598,10.862172,glioma
-38.064438,8.267526,-14.569945,7.749888,glioma
-27.746895,8.582145,2.2393963,1.09732,glioma
-24.804472,8.521056,4.683524,-0.8938799,glioma
-24.786299,6.9569097,6.482258,-2.0910563,glioma
-23.415224,5.5165477,8.742971,-1.8854764,glioma
-28.42642,2.0857928,6.805506,-2.522711,glioma
-44.762756,6.417498,-15.2696295,2.2468781,glioma
-35.172432,13.726337,-14.809511,4.6758175,glioma
-16.20306,0.8295227,16.072824,1.5546134,glioma
-37.13512,6.571619,-9.331009,6.0213523,glioma
-35.370457,3.2264206,-5.759431,8.29899,glioma
-31.02351,3.5408893,-3.4485092,10.554695,glioma
-36.051346,-2.6117132,-0.60283947,8.010192,glioma
-34.57397,-4.059381,2.6432724,6.492003,glioma
-26.593527,0.8981992,5.992463,5.2411838,glioma
-27.883482,-2.241113,9.118977,3.0504403,glioma
-19.7392,1.6969208,12.136179,2.4781134,glioma
-28.502401,1.9563341,2.822482,2.7281997,glioma
-26.907352,-1.6172856,6.7993407,-0.2305612,glioma
3.4910746,10.7681465,15.810278,-3.3693066,glioma
-12.304523,-2.852956,14.412087,-1.044082,glioma
0.76859134,9.40938,15.925145,1.6489537,glioma
-11.364169,3.8160317,11.904916,2.886906,glioma
-12.247298,8.277755,8.588907,5.9495125,glioma
-20.24176,6.3368025,4.5337567,6.8310485,glioma
-31.943228,-4.4453597,7.68758,2.9207451,glioma
-23.125925,6.3828254,6.4130845,6.591244,glioma
-34.146645,2.743567,0.24721558,5.1511965,glioma
-62.53267,-12.76989,-10.016307,-1.4570601,glioma
-60.34345,-10.4732065,-10.618293,-0.4217938,glioma
-56.253014,-6.8695545,-11.134659,0.7170158,glioma
-58.55853,-11.97467,-8.366172,0.836553,glioma
-52.792866,-6.9551096,-9.160781,3.0485682,glioma
-51.581062,-7.8488894,-8.356249,4.74999,glioma
-47.927345,-5.902003,-7.785904,7.146623,glioma
-41.27931,-0.15513162,-7.544472,9.260849,glioma
-33.13546,6.0476985,-6.493727,12.365578,glioma
-40.83844,-1.3935075,-5.27664,9.687324,glioma
-27.921997,-4.161753,-2.4586706,28.344751,glioma
-24.779562,-2.3382647,-1.0734153,28.976292,glioma
-19.35125,7.1786385,-5.7367954,31.34317,glioma
-23.09367,5.0810604,-6.5020905,30.968088,glioma
-32.81663,-1.612935,-6.112776,26.210285,glioma
-37.660427,-3.7016876,-6.7327733,23.212368,glioma
-41.648853,-3.0081508,-6.3376207,18.363832,glioma
-23.43333,-2.545596,-0.07458254,29.20942,glioma
-22.899467,-2.5788279,0.6399463,28.837278,glioma
-19.248518,-0.67474645,2.3567646,29.52849,glioma
-28.739084,-6.1008534,-0.18293272,23.977812,glioma
-28.609138,-6.145375,-0.11131563,23.941896,glioma
-27.472088,-4.00119,-1.0225279,24.591745,glioma
-30.007843,-4.036913,-1.0822619,23.239328,glioma
-31.156733,-3.018072,-3.3127038,23.866985,glioma
-53.23182,-2.0801091,-14.751906,-1.7353212,glioma
-41.206997,10.8823395,-18.020233,0.73491573,glioma
-40.955715,7.019943,-13.155556,3.152382,glioma
-38.382698,6.1650486,-9.80794,5.7384734,glioma
-35.205265,5.007267,-5.6410446,8.654177,glioma
-35.4474,2.8916647,-2.6134226,8.453524,glioma
-27.270065,-5.021025,1.2474577,-11.5653515,glioma
-25.93978,-6.618874,1.988663,-12.318061,glioma
-31.645588,-12.018609,1.4387223,-11.449472,glioma
-13.131477,0.9123434,2.0880756,-10.393848,glioma
-21.969358,-2.0235188,0.6841233,-10.385253,glioma
-19.088472,5.3659306,-2.5145829,-8.63151,glioma
-21.989132,6.6902723,-2.2377536,-5.824287,glioma
-33.864326,0.8441778,-3.0239975,-3.493603,glioma
-33.227463,12.68272,-13.03309,-2.3388863,glioma
-34.209938,4.282405,-3.0459902,-3.2473638,glioma
-22.086264,4.121789,2.468299,-1.6724129,glioma
-14.399414,1.5756207,2.5541778,0.37009913,glioma
-10.100629,-2.4914498,2.1586022,0.5603794,glioma
-31.473816,11.109628,-9.442852,8.432975,glioma
-36.099426,6.938249,-10.034725,7.5175786,glioma
-39.556564,6.4187346,-11.860155,5.567175,glioma
-25.900938,10.28776,-0.8819964,7.544444,glioma
-25.643171,7.761005,2.9214904,6.6202865,glioma
-23.730305,5.852709,7.919036,3.7891824,glioma
-45.939865,-4.7572827,-7.0273733,10.479899,glioma
-41.54958,-2.92328,-7.020425,13.87976,glioma
-28.315458,-0.6487563,0.30628866,15.20945,glioma
-33.17047,-1.2615949,-2.3922446,12.824903,glioma
-37.588787,-0.5947046,-6.6061215,15.880071,glioma
-28.677685,5.540684,-4.4232407,18.35829,glioma
-19.12308,9.916256,-0.70744926,21.899464,glioma
-21.405573,6.057011,1.1188358,20.052755,glioma
-23.073973,4.2590213,1.9482266,17.56674,glioma
-38.921944,-9.294188,0.97314686,12.947438,glioma
-48.46281,1.7579291,-12.330564,3.5671463,glioma
-46.180634,-0.32010952,-8.816416,6.7645407,glioma
-39.017006,4.4699016,-8.426109,11.248995,glioma
-36.386322,3.1788986,-7.265066,14.8823395,glioma
-39.62026,-1.1362222,-5.8415494,14.381659,glioma
-28.358728,7.5174417,-6.3418055,18.777237,glioma
-25.92386,9.35439,-4.760882,18.45335,glioma
-16.203108,-9.816692,17.861467,3.754224,glioma
-12.307357,-5.1113124,18.273212,5.7994003,glioma
-37.568783,-17.461588,11.901108,2.7161994,glioma
-8.7444935,2.121506,16.572819,9.480221,glioma
-37.187927,-9.163642,5.287806,7.9408894,glioma
-30.870247,-0.8056583,2.5265987,12.2897005,glioma
-39.370464,9.594316,-14.770719,3.4991446,glioma
-39.84551,6.166347,-11.259917,5.1338196,glioma
-32.02236,11.312195,-9.690258,8.633759,glioma
-30.372427,9.472186,-6.459666,10.961497,glioma
-28.304943,7.6350865,-1.9036815,10.622564,glioma
-25.725882,9.02572,-0.33881506,9.218153,glioma
-26.27592,7.267672,1.9754064,8.210556,glioma
-23.084017,0.17451313,9.229319,4.14964,glioma
-18.033524,0.78189075,12.3646,3.9373598,glioma
-17.199188,-1.6440798,15.214135,2.6635118,glioma
-41.586193,-10.490122,6.93746,-4.106603,glioma
-39.485332,-8.84937,7.412895,-4.5073934,glioma
-36.894047,-7.20988,7.7888985,-4.468577,glioma
-40.26884,-9.17031,6.1622195,-3.746526,glioma
-32.318424,-2.1494265,6.5825825,-3.3458412,glioma
-34.246883,-8.8719425,4.1611295,-8.44232,glioma
-26.346342,-7.001462,6.8011026,-9.263932,glioma
-31.767925,5.2583766,-0.10955735,-4.7822523,glioma
-39.303673,0.72940683,-4.0736966,-2.820976,glioma
-40.610012,3.3299625,-8.931375,-2.3513892,glioma
-20.613234,-4.2872014,8.412725,-9.5511465,glioma
-25.924608,-6.6216483,7.5645857,-11.023976,glioma
-18.989277,0.39236742,7.1101193,-13.450416,glioma
-20.677822,0.82409394,7.975482,-12.013187,glioma
-21.532389,3.0005224,6.8413634,-11.426846,glioma
-30.579597,-2.4112067,5.849068,-8.910411,glioma
-26.789341,3.0579307,5.2819595,-7.5472407,glioma
-35.48649,-1.7322857,3.1238568,-6.1542974,glioma
-8.7396755,-12.712431,9.789606,-3.2710369,glioma
-20.063597,-16.923603,8.640723,-3.4326391,glioma
-8.013569,-9.367877,12.647574,-2.9955711,glioma
-40.83051,-22.15289,7.51855,-3.6589427,glioma
-43.835247,-10.669425,-3.582923,13.97363,glioma
-40.964146,-9.693617,-3.2703586,15.361248,glioma
-39.228542,-10.54477,-1.8837925,15.840973,glioma
-37.236126,-9.89181,-0.91218394,16.15429,glioma
-19.799063,6.308185,4.2182264,9.247019,glioma
-22.007723,-1.3570504,10.663275,5.523141,glioma
-16.547089,-0.5624129,14.890932,1.6093901,glioma
-17.51885,-3.9796824,17.80625,-1.1857527,glioma
-10.525266,-2.1847901,19.302402,0.08115561,glioma
-19.151983,-10.169176,17.661867,0.7995164,glioma
-18.660559,-7.0874,16.896025,0.27589998,glioma
-23.694687,-3.9861774,10.251861,-3.2292597,glioma
-29.302404,-8.66365,8.397315,-5.999398,glioma
-19.224405,-4.2586703,10.300107,-7.754799,glioma
-14.9341545,-0.44570825,7.345352,-11.359929,glioma
-5.87658,5.3956227,7.971698,-10.664482,glioma
-12.968856,3.86967,5.629826,-8.975954,glioma
-24.61732,0.27474636,3.981827,-7.2579107,glioma
-37.26536,-15.038468,10.304649,-1.12283,glioma
-44.522717,-18.775167,8.661774,-1.6923329,glioma
-37.77984,-11.649168,8.673036,-1.5017421,glioma
-28.657305,1.0409759,3.4599555,5.578929,glioma
-29.368717,-4.086909,7.204763,2.8355908,glioma
-13.943381,2.8543286,11.7431135,1.4821218,glioma
-39.333054,-16.012823,7.677612,-3.4506288,glioma
-25.776796,-10.211316,8.727811,-4.4672785,glioma
-12.397946,-5.51745,8.457852,-6.0884,glioma
-12.544405,-7.4215455,8.658571,-5.9714856,glioma
-53.248104,-16.339361,0.34885263,-8.151914,glioma
-43.77411,-9.527428,0.89563215,-9.796931,glioma
-46.041935,-12.595422,0.46091044,-10.864256,glioma
-39.47083,-8.297916,0.44087037,-12.523152,glioma
-34.226025,-6.122671,0.3478179,-14.046218,glioma
-47.965115,-8.881248,-2.0743241,-8.464021,glioma
-36.718594,-0.66585934,-0.7037519,-12.033144,glioma
-42.845165,-9.70107,-0.1853082,-11.887702,glioma
-30.44159,-3.3409958,1.0924952,-15.211222,glioma
-26.330227,1.5418687,6.72957,1.265648,glioma
-38.38637,-6.7070236,4.1476054,0.73752093,glioma
-27.88904,3.9195182,2.7397952,4.0742483,glioma
-37.27823,-1.5678515,-0.3007389,3.8628492,glioma
-25.830286,11.3182,-3.4162095,7.030947,glioma
-47.132595,-6.2647834,-4.9166937,2.278255,glioma
-41.67597,1.7283978,-7.5779896,2.543578,glioma
-28.030098,1.3442098,6.1539216,-3.891648,glioma
-26.431131,4.696232,3.1908536,-3.45046,glioma
-34.711052,1.5349857,-0.8404299,-3.867894,glioma
-30.309391,8.737878,-4.1529818,-1.8843787,glioma
-32.613346,9.855361,-7.9263625,0.74177563,glioma
-45.86351,-0.83715856,-10.05525,-0.66923356,glioma
-32.35546,-0.5117931,0.23884709,10.584275,glioma
-33.381268,-3.0876994,3.354719,9.795403,glioma
-29.5431,0.44901595,5.8793335,4.121378,glioma
-26.027407,0.19424026,6.9974737,10.495126,glioma
-15.897231,6.8021374,9.811023,10.458932,glioma
-14.084009,4.0066104,12.59679,11.328146,glioma
-16.685091,0.20094725,13.849776,10.959482,glioma
-29.853163,-9.265884,12.130598,7.3698378,glioma
-34.278816,-10.723546,10.273118,5.0151997,glioma
-33.393524,-8.246159,9.589114,4.331726,glioma
-15.027976,7.7644634,11.002995,7.346555,glioma
-25.57704,0.8383874,7.0382814,4.5152864,glioma
-28.038925,-0.14195791,4.9588184,4.4707375,glioma
-40.296124,-8.180385,0.07735588,4.9193473,glioma
-23.430758,3.3052433,10.222144,-1.1780955,glioma
-28.22251,-1.9137738,10.372013,-2.1043324,glioma
-24.215143,7.0106387,6.583066,3.2110786,glioma
-26.345144,9.434968,0.6173568,5.6459346,glioma
-12.418086,-2.7725933,12.242389,1.0056815,glioma
-19.365753,-8.410845,10.760829,-1.5819767,glioma
-20.295298,-8.615403,10.03417,-2.1523309,glioma
-15.326156,-5.512218,10.073817,-2.7708166,glioma
-12.737571,-0.89436513,9.410523,-3.6479707,glioma
-13.174788,2.086198,6.625467,-3.7637954,glioma
-27.118162,-5.3234487,11.600486,-0.3021577,glioma
-34.942238,6.4767203,-8.178499,3.4898105,glioma
-56.80885,-12.263178,-8.445207,-0.17047557,glioma
-51.25639,-5.1086783,-11.767561,0.5243368,glioma
-55.60133,-6.8422623,-13.314338,-4.0452137,glioma
-59.00067,-10.819141,-11.680475,-4.2217445,glioma
-19.500547,-6.13083,14.715715,-4.314886,glioma
-14.283556,-3.0528924,13.915126,-5.909302,glioma
-26.645624,-11.167763,11.354809,-6.812883,glioma
-15.654806,-3.5203216,13.037505,-6.868162,glioma
-20.267822,-3.0244753,11.485178,-6.5032587,glioma
-22.050716,1.2177308,9.191847,-3.3684728,glioma
-30.480633,1.6686049,3.1221378,-1.3333027,glioma
-28.043253,8.995832,-2.6398745,2.439088,glioma
-22.585087,4.701528,3.4234304,15.223063,glioma
-21.79456,10.851376,0.70677495,11.324746,glioma
-22.192356,12.91252,-1.8168482,10.718131,glioma
-26.503592,12.590879,-5.069383,9.036649,glioma
-31.392138,14.964601,-12.563122,4.9929442,glioma
-35.936565,12.614074,-15.664482,2.4901407,glioma
-16.822844,-1.1485612,15.93755,-0.21463464,glioma
-24.473364,2.747668,8.338233,2.9176874,glioma
-32.860977,3.3130217,0.15314092,5.8604736,glioma
-34.818264,-2.2012048,-1.5057584,8.014025,glioma
-27.470058,1.7423366,2.0099456,7.3087683,glioma
-32.35303,-6.0634212,5.717786,3.680376,glioma
-29.056753,-6.8006444,8.964247,0.772217,glioma
-26.25288,-10.435363,11.697017,-2.1847548,glioma
-23.948736,-12.8342,13.29892,-3.3226976,glioma
-16.838436,-13.656932,15.332554,-5.052572,glioma
-13.388059,-13.7844,14.104485,-4.6276927,glioma
-18.056185,-17.259632,12.111696,-4.521673,glioma
-12.795516,-1.5681378,13.948279,8.459581,glioma
-18.365532,-7.9447665,13.980343,6.480061,glioma
-9.123952,-4.488118,16.252737,6.4938965,glioma
-8.136252,-2.0089328,15.7850065,3.984754,glioma
-7.3455205,1.2644227,17.109398,1.3789946,glioma
-12.668548,6.205475,13.350793,0.13203056,glioma
-26.834177,0.928326,8.725435,0.48387328,glioma
-23.370163,8.635013,4.4923797,3.6037993,glioma
-32.373177,15.040281,-14.268259,-5.781364,glioma
-29.71366,8.390341,-6.097975,-5.886939,glioma
-12.219498,12.217397,0.35938567,-4.893274,glioma
-3.6633596,6.263359,4.3280663,-2.1266654,glioma
2.4339244,-0.9391369,5.5400786,-0.20937479,glioma
3.321938,-7.629951,3.0757785,-3.6222599,glioma
-8.641954,-13.494019,-0.53077066,-5.8766384,glioma
-8.688002,1.9519897,10.103818,16.36519,glioma
-15.949603,9.357759,4.8300242,13.442316,glioma
-8.800405,-18.59493,-2.7170453,-21.896664,glioma
-6.746825,-16.36626,-5.799049,-23.520891,glioma
-22.193916,-28.283176,-7.8442745,-22.338879,glioma
-23.39708,-15.661212,-0.33679155,1.5688869,glioma
-35.57586,-23.28777,-0.88910687,0.25893676,glioma
-14.831177,-2.8216126,10.177716,9.691369,glioma
-15.364834,5.894622,7.273744,12.391394,glioma
-14.734603,-23.844336,1.4423933,-0.62871903,glioma
-7.8417826,-17.271162,3.9169946,1.1610491,glioma
-13.569366,-15.820981,4.1824603,-0.03375445,glioma
-7.004818,-12.163736,5.877188,2.1676502,glioma
-5.6932054,10.497256,4.1803036,10.864655,glioma
0.15030879,-2.6207588,5.9890437,18.18306,glioma
-21.173927,-15.285488,4.352655,7.873978,glioma
2.7180927,-10.732212,5.565263,16.338757,glioma
1.486584,-13.891179,2.574875,12.8764105,glioma
-23.568636,-25.09353,-0.078213625,4.97584,glioma
-3.5635662,-22.46579,0.24520113,5.969456,glioma
-3.0209985,-23.28844,-0.6046423,6.13017,glioma
-4.5248423,-22.971079,-0.30561486,7.076476,glioma
-11.332403,-23.002281,0.28755903,5.342749,glioma
-3.944147,-17.649426,1.3209894,8.366448,glioma
-25.495749,21.803719,-15.422597,9.836615,glioma
-18.534718,20.461266,-7.3356094,15.584163,glioma
-17.838129,12.113407,-0.6544486,17.74641,glioma
-2.796996,5.017502,10.148069,20.52507,glioma
6.5419073,-21.665218,1.2053527,3.1398323,glioma
-4.788889,-25.212234,-1.6582917,1.2004634,glioma
5.4361835,-25.046412,-1.6446,1.1051409,glioma
1.217092,-23.705511,-0.6387222,0.2528525,glioma
-37.088108,-23.73728,6.216325,-2.0192044,glioma
-24.695192,-20.231724,7.9973187,-2.5086513,glioma
5.662556,-14.655914,10.870897,-4.0819173,glioma
-17.490252,-23.256521,5.471928,-7.334863,glioma
-6.737127,-19.148352,6.862631,-6.136772,glioma
-5.7724957,-20.316154,7.4410853,-5.3080635,glioma
5.7044744,-16.804249,-0.73535275,-13.263251,glioma
-19.281855,-24.980913,-1.0563649,-12.633122,glioma
-3.5942836,-20.147358,-0.7541007,-13.225271,glioma
0.10688437,-17.128807,-0.31675482,-13.4061165,glioma
-5.216035,-17.024271,2.6755567,-13.283643,glioma
2.1347709,-12.564308,9.691581,-11.039391,glioma
-2.2425444,-11.146967,13.870919,-7.071049,glioma
0.7628116,-2.9487314,18.592287,-0.74061185,glioma
-7.6720467,-22.05172,-0.4094126,-12.729415,glioma
-6.1013694,-22.006233,-0.7251094,-12.078584,glioma
-2.230407,-19.81923,0.8309978,-11.338304,glioma
6.4870706,-16.976295,6.88254,-10.30801,glioma
-7.1072216,-21.145893,12.075418,-3.2040699,glioma
-8.706718,8.578888,3.2861679,20.026056,glioma
4.0184264,6.4541197,8.986133,24.215864,glioma
5.8798976,-1.7098671,9.586158,21.255667,glioma
