feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,class
-52.322433,-0.8787178,-6.95748,-2.2351048,2.0483081,-1.1376454,-1.6285901,-5.555003,0.98971254,0.18728033,glioma
-57.610332,-5.7241673,-6.614734,-2.5567756,2.0868423,-0.8690033,-1.3639573,-4.9714727,1.5802733,0.7284735,glioma
-56.73521,-4.2000375,-7.7082653,-2.3819144,1.2334678,-0.43595684,-1.6478354,-4.8143773,1.9543736,0.99765474,glioma
-56.1626,-3.2006738,-8.623442,-2.1677089,0.88248396,-0.25390425,-2.4281316,-4.2729225,3.006878,1.8328222,glioma
-56.61673,-2.7263572,-10.014697,-2.213529,-0.8884536,-0.020566309,-3.204455,-2.7448053,3.8027174,2.2401013,glioma
-58.247223,-3.843799,-10.986877,-2.5329516,-2.8221235,-0.0065724454,-3.5169408,-1.1272326,4.3046846,2.756562,glioma
-52.65065,3.2723703,-14.573829,-2.2664433,-7.6799283,-0.02968413,-4.066563,1.0433254,4.3915424,3.137165,glioma
-50.588684,4.2833996,-14.722247,-3.6128743,-5.8398156,0.66433823,-5.2826266,0.0070799966,4.462008,3.3546746,glioma
-49.084743,6.760825,-18.784288,-3.9558394,-17.076899,1.3250678,-3.7830427,9.264847,3.202123,1.8004646,glioma
-47.247967,8.872757,-20.77194,-4.177059,-21.906092,1.9618654,-2.953186,12.774254,0.052986145,-0.43701616,glioma
-31.282078,16.183601,-9.885565,-2.9993057,4.2481556,-3.8988624,-7.8523836,-9.422032,-2.1465635,3.5026,glioma
-34.760365,9.510069,-3.7299461,-2.9586112,10.560154,-2.84054,-7.1590867,-5.0644627,-2.2729776,1.1089154,glioma
-30.138239,15.015489,-6.3075023,-2.6327186,11.772586,-1.7470978,-8.610968,-6.4533715,-1.8053778,1.6847619,glioma
-31.475178,16.578323,-10.069582,-2.5884755,8.632178,-0.23611869,-9.327999,-5.473793,-0.03616748,2.7987776,glioma
-29.899822,21.474077,-14.958943,-2.447594,1.5825797,-0.15735935,-9.932832,-3.328293,1.5760877,4.200807,glioma
-21.035324,33.91307,-22.743277,-1.9497077,-10.389328,-0.1356438,-10.684091,1.0052507,2.3378081,4.839473,glioma
-32.23793,10.7684965,-1.3498535,-5.931788,9.553831,-7.6108694,-3.6571937,-14.732592,-7.68146,1.8331786,glioma
-43.185387,1.0343187,-0.9950247,-5.523641,7.3083224,-5.8435473,-1.2246094,-9.734334,-3.944714,0.68248445,glioma
-30.405037,11.699645,-1.8455098,-5.328136,8.003284,-6.0471125,-3.046238,-10.184197,-5.5835204,0.24357994,glioma
-41.23908,3.1146793,-2.172532,-4.6291375,6.4599943,-4.32563,-3.564093,-6.4131203,-2.5004308,0.25583473,glioma
-41.31964,3.3644474,-2.3770254,-4.6709914,5.8948,-3.9844532,-3.8468218,-4.5065813,-2.1217954,-0.062042356,glioma
-40.11591,4.0019565,-1.9350903,-4.4554615,6.486618,-4.0827193,-3.9308746,-3.8492882,-1.740834,0.47236484,glioma
-29.365404,12.866603,-2.0244381,-4.0948625,8.686235,-4.648962,-5.3217053,-4.525867,-3.4031067,0.6354813,glioma
-34.677193,8.021081,-1.8020947,-3.8937366,9.858439,-3.8426442,-5.722121,-4.018806,-2.8740184,0.6857779,glioma
-36.83216,13.739358,-10.126232,-5.0981355,2.1092556,-2.9527044,-5.4847035,-8.265962,-5.383328,-0.1609996,glioma
-33.802177,18.148481,-12.561781,-4.1752896,1.7326976,-1.7299769,-6.415678,-8.628656,-4.0631294,0.24891448,glioma
-40.4366,13.093293,-14.027048,-3.8234344,-1.7427455,-0.5255193,-6.581087,-4.789905,-0.25078988,1.5634264,glioma
-38.76553,15.95209,-17.222307,-3.3761835,-7.3753448,0.16074382,-7.508169,-0.7159428,1.6644368,2.8104277,glioma
-36.16882,19.846878,-20.86091,-2.9932356,-14.479215,0.18714088,-7.310192,3.8075662,2.6139383,3.1235287,glioma
-39.190247,16.993252,-21.828352,-3.0506084,-19.713778,0.7051817,-4.9693904,8.035929,2.5721192,2.0295491,glioma
-41.461647,4.7506027,-4.3216176,-2.351358,5.4570093,-1.9340223,-10.852426,0.6865866,3.063666,0.5767696,glioma
-47.789787,0.5680109,-6.079413,-2.1400752,3.838989,-1.518125,-9.98528,1.02032,4.278568,0.8257501,glioma
-41.636017,8.350281,-9.734523,-1.1138923,2.1747568,-2.1663022,-11.799018,0.36689737,4.7400103,1.1940991,glioma
-44.18082,8.073559,-12.64367,-0.8331688,-0.37500623,-2.1109428,-11.352932,0.052894764,5.1155167,2.1957872,glioma
-39.321613,17.357119,-22.09495,-0.5989656,-15.049346,-0.73966306,-8.980699,8.805619,4.440305,2.2158432,glioma
-47.68841,9.666393,-20.602457,-2.4937966,-19.239298,1.1802042,-4.4800453,12.118752,2.2863452,-0.72117877,glioma
-46.04747,12.536932,-20.916815,-3.706093,-24.522669,2.0136173,-1.7486447,12.62808,-0.076224945,-3.3640285,glioma
-38.918633,8.889694,-6.3778667,-6.8025775,2.7373946,-4.6913996,-4.0092363,-6.6158423,-7.004503,-3.3431163,glioma
-39.623657,9.486238,-7.3756046,-6.1794076,3.2861989,-3.8270853,-4.693651,-7.620179,-6.315109,-3.518547,glioma
-42.401722,8.32367,-8.93052,-5.327755,2.9115634,-2.1612477,-5.6041017,-7.0760036,-4.1823277,-2.9615426,glioma
-41.925495,9.930745,-11.585547,-4.675579,1.0926872,-0.5925663,-7.076144,-5.4459095,-1.2103876,-1.8608613,glioma
-47.37041,5.798546,-12.988177,-4.349367,-3.1639035,0.21326907,-6.949634,-1.3263618,1.8243912,-0.46317238,glioma
-42.84578,11.289263,-16.910326,-4.1241684,-9.449884,0.083587445,-7.499521,2.100566,3.0735312,0.236987,glioma
-40.585186,1.954758,2.5443885,-0.9528793,6.2106514,-1.8956428,-2.4378586,3.3443346,3.8892398,-0.98183143,glioma
-43.0389,0.3376094,1.7410121,-1.3131967,6.8462915,-1.763898,-3.1131098,1.8416678,3.6380243,-0.7445966,glioma
-50.01655,-3.8129017,-0.5488096,-1.5320015,6.078298,-0.9417273,-3.1983702,0.5787565,3.8042238,-0.5213263,glioma
-44.1161,2.529017,-2.8059125,-0.55825037,7.547164,-1.0631527,-5.3616586,-1.6774306,4.792805,-0.0044950973,glioma
-48.66249,1.0574727,-6.0527825,-0.72617424,5.5944605,-0.9347912,-5.747503,-3.2744994,5.1509953,0.8489251,glioma
-41.57459,9.8447895,-10.50229,0.42140254,4.0101886,-1.5698627,-8.214057,-5.2559767,5.8140235,2.1719732,glioma
-46.703,7.417507,-13.975163,-0.4049742,-2.5779812,-0.9179532,-6.8877687,-2.17561,5.852939,2.8923283,glioma
-41.37656,3.3819425,-3.6098132,-9.415291,2.7160592,-4.79853,-7.466596,-1.8899122,-4.783509,2.308823,glioma
-44.78407,-0.32474875,-1.6584535,-10.493075,1.3315873,-5.3634777,-6.046753,-0.7694241,-6.8851666,1.1550231,glioma
-49.60605,-0.3665804,-5.3401604,-5.059823,6.2861605,-3.4034348,-7.009102,-7.218557,-2.9422317,-0.12035262,glioma
-38.90364,7.825298,-4.8974833,-6.6513076,6.9675393,-5.410149,-6.558038,-9.142973,-7.1039634,-0.975678,glioma
-37.74556,9.060225,-5.1925073,-7.294676,5.5678644,-5.6920595,-5.7463374,-7.667078,-7.236838,-1.7335513,glioma
-41.687946,4.140572,-2.867814,-0.48151997,8.6882105,-3.9492862,-4.1038795,-9.327052,1.0197315,-0.6875384,glioma
-49.21009,-2.666695,-1.9743662,-1.1187106,5.361785,-2.6077347,-2.0100985,-4.633779,2.4497774,-1.3200237,glioma
-43.450336,8.443136,-11.03382,-0.2265963,1.1127716,-0.9554869,-6.398932,-3.2993069,4.8154783,2.8844686,glioma
-48.25578,5.9690533,-13.582549,-1.2253731,-3.7655213,-0.4470091,-5.6403995,-1.3780593,4.358633,3.127454,glioma
-39.11695,6.3213906,-2.7038138,-0.23327155,5.92854,-2.5900202,-3.2328606,-3.322127,3.4563832,-1.1371168,glioma
-34.54328,10.85515,-3.312319,0.09785724,5.201403,-2.2586684,-3.375383,-1.4105291,4.1870923,-1.0945277,glioma
-39.170567,6.2606983,-2.4471405,-0.21017626,5.76669,-1.8036433,-3.6828737,-0.33253136,4.427592,-0.06992807,glioma
-38.834957,7.150641,-2.9224265,0.028899102,5.7118707,-1.6191317,-3.479834,0.1401434,4.3917165,0.4501247,glioma
-37.830555,7.9909616,-2.7854652,0.40804654,6.8841796,-1.4917392,-3.653765,-0.12154327,4.722496,0.36959642,glioma
-48.41136,-0.53577554,-3.7128181,-0.5901491,5.005901,-0.7050296,-3.2024624,0.029406821,4.6027036,0.60538673,glioma
-50.875816,-2.104434,-4.7868733,-0.44576055,4.529318,-0.38868284,-3.9459665,-0.51837164,4.729032,1.272368,glioma
-49.74162,0.7711354,-7.4717445,-0.44452408,2.7207975,-0.6746759,-4.633191,-1.7344002,4.760845,1.6911439,glioma
-40.550297,5.227458,-1.5643862,-1.009598,10.535207,-4.48087,-5.4115825,-7.3939977,1.6333348,-2.6943648,glioma
-36.81736,8.026993,-1.4373956,-1.1740967,10.08232,-4.3274016,-5.3243985,-6.7775736,0.9191395,-2.9028766,glioma
-42.86394,6.8515162,-5.3492317,-2.3661826,4.229606,-3.1740334,1.3998525,-10.635797,-0.45202723,2.2616353,glioma
-45.74614,3.9832091,-5.2657027,-3.329288,3.5755324,-2.6714914,1.5375735,-9.566093,-0.85138,1.379476,glioma
-48.20922,1.9137533,-5.4436703,-3.5679064,2.5576236,-2.393133,1.4892881,-8.401963,-0.7354961,1.0325238,glioma
-40.710552,-3.9790032,8.5102005,-9.883247,5.6632466,-8.512326,2.1056135,5.543533,-0.82576704,-1.615072,glioma
-38.78708,-1.9978393,7.4550543,-9.953508,3.3991094,-8.27386,0.4516825,7.6215606,-0.9335093,-1.2636813,glioma
-50.404293,-9.984987,4.8810625,-8.422567,2.825739,-5.867148,-0.1883702,6.144617,1.1604275,-0.48025137,glioma
-37.578484,9.1984005,-4.588993,-7.454362,6.6032457,-6.368129,-8.302969,-6.943082,-3.822621,-1.249646,glioma
-46.741653,0.557606,-3.2166753,-7.638688,6.398971,-5.2909636,-6.1084666,-6.073799,-3.8462954,-1.2935215,glioma
-51.143494,-3.0124655,-2.801917,-7.7908382,5.752437,-4.8046246,-4.0775905,-5.6530685,-3.6965942,-1.240203,glioma
-48.008007,1.6374148,-5.4593377,-7.0530486,4.1842604,-5.260507,-3.032338,-6.934194,-4.353272,-1.4680455,glioma
-45.630966,4.481575,-6.7162604,-6.7724833,4.8996067,-4.948805,-4.21731,-8.393483,-4.939457,-1.4495869,glioma
-27.01157,8.07854,1.580594,-14.011325,4.8735394,-4.0300474,1.5064124,-5.0892205,-2.6596143,3.4622154,glioma
-36.94442,0.4317822,0.7401071,-13.014427,4.0665245,-2.9170818,1.4428978,-4.348174,-1.1893597,3.9725003,glioma
-30.894789,7.193586,-0.38701367,-13.300188,4.128722,-4.5771537,0.91328835,-5.821551,-3.9896839,4.3519435,glioma
-28.393793,12.475985,-2.5492635,-12.58653,3.3915484,-6.661285,-0.5240307,-5.9634385,-5.8634233,4.621191,glioma
-53.20027,-7.9576273,-0.088461824,-3.1685765,9.26531,-2.7803779,-5.439208,-5.6412907,0.23177917,0.6445798,glioma
-53.387672,-7.1901774,-0.7825142,-3.4746976,7.749295,-2.548165,-4.661491,-4.604922,-0.058435638,-0.12839033,glioma
-61.181713,-14.240827,-0.8712383,-3.5127106,6.244954,-2.0894022,-3.3982756,-2.5629416,1.3409405,-0.06790993,glioma
-30.709997,7.9794946,1.6550791,-12.512222,4.9053106,-7.7465444,-2.3152177,-0.9486771,-5.4299073,-1.9169397,glioma
-49.31896,-3.0145233,-2.4381387,-9.334664,2.668757,-4.178667,0.091629855,-3.614252,-2.9138126,-0.67820287,glioma
-40.711044,5.0665994,-4.5057955,-9.590451,1.5202514,-4.5022902,0.8709765,-3.5069387,-3.8325555,-0.79274154,glioma
-39.69168,6.9321647,-5.898304,-9.031481,-0.0914537,-3.6589732,-0.50270313,-2.4499447,-4.6222806,-0.32976243,glioma
-43.963505,2.6514068,-4.4279003,-8.377032,1.8874431,-4.1921372,-0.21086526,-3.8534334,-2.9790618,-0.02692741,glioma
-33.838608,6.129272,4.145279,-0.8414584,10.191327,-6.163852,2.4854257,-10.4813175,0.03490808,-1.8280829,glioma
-39.639442,0.7458742,5.546099,-1.9754225,6.951929,-4.975947,5.7693806,-1.8875045,4.1173277,-1.1365452,glioma
-37.3139,2.4909728,5.5091143,-2.5798504,5.7600656,-4.470361,6.0340214,1.7309889,4.569396,-1.3555437,glioma
-37.030273,3.6494684,4.4618163,-2.8546934,4.4165454,-3.6594014,6.4572573,3.4061038,4.9082284,-0.79050606,glioma
-39.93599,11.392251,-10.606067,-5.9302225,3.140011,-2.8895593,-5.556005,-9.384327,-3.0233004,-0.25217685,glioma
-43.285946,9.48355,-13.264036,-5.4734516,-0.74217534,-0.5334714,-6.0383983,-5.206974,0.2322295,1.113366,glioma
-44.267784,9.925008,-16.37372,-5.4296556,-7.768647,0.67794853,-5.616405,1.3500549,2.865095,1.6837384,glioma
-50.058193,5.593488,-14.768211,-3.99089,-9.304196,0.6913646,-1.8173429,1.0039599,2.2997549,2.2766545,glioma
-49.12131,6.836965,-15.105678,-3.5329611,-9.363045,0.6288738,-2.1299105,0.85750604,2.4482627,2.2134058,glioma
-53.324574,2.1970534,-13.735061,-3.553639,-8.450582,0.7492528,-1.7908348,1.1652542,2.5861876,2.083722,glioma
-52.945515,2.948796,-14.160974,-3.095932,-9.093068,1.0535363,-1.8294666,1.5236952,2.8427804,2.0214405,glioma
-54.56173,1.3310302,-13.842288,-3.1628542,-8.635771,0.8142132,-1.6605148,1.2306867,3.4536362,2.1267402,glioma
-56.240593,-0.1677483,-13.806811,-3.0213838,-9.5766115,0.8587533,-1.4975263,2.2766595,3.5333173,1.9679381,glioma
-44.182556,0.8273271,-2.344649,-10.358787,3.7380927,-5.1993484,6.512412,-7.363299,-0.94936323,1.4026346,glioma
-37.239246,6.945015,-2.3056319,-10.938006,4.5406995,-6.486381,7.337726,-9.342273,-2.0059693,1.5455241,glioma
-42.106922,3.0184948,-2.069989,-10.104982,4.79883,-6.991996,6.352184,-9.136519,-2.0276742,1.4600163,glioma
-39.600895,6.7522693,-3.2352378,-9.437161,5.3785486,-7.9036674,4.3178506,-10.672712,-4.245018,1.1628875,glioma
-37.061646,13.758489,-8.52453,-6.7476573,6.0568748,-5.72446,-1.5996994,-15.125813,-5.105576,1.1630076,glioma
-49.201508,3.9064624,-10.083811,-5.2473407,2.9988716,-1.920655,-3.7268806,-9.28765,-0.94498914,2.3223224,glioma
-47.141582,7.8225794,-14.287784,-4.9000545,-2.970442,0.2383763,-4.9356503,-3.5297747,1.8997256,3.2973204,glioma
-40.751602,15.377491,-19.78473,-5.032164,-12.325743,1.9671284,-5.97986,5.120031,3.3003964,3.6388402,glioma
-43.69948,-0.43050116,2.2523952,-2.3208666,14.074527,-6.313554,-5.037929,-6.6482763,1.2109102,0.043359704,glioma
-33.160175,7.662436,3.988932,-4.3777237,15.743478,-8.008538,-4.8840218,-8.6995535,-2.037605,-0.14519612,glioma
-44.424828,-1.0976651,3.2008028,-5.0372567,11.57696,-6.9638286,-1.0871974,-6.6534467,-0.3032905,0.03153108,glioma
-42.711723,-0.17320576,3.2233298,-5.005042,10.072263,-7.874495,-0.13152531,-5.5237594,-0.09592229,0.45270374,glioma
-36.132732,6.705375,1.139471,-4.5362816,10.137403,-7.8463116,-1.7319502,-7.0472393,-1.6568661,0.19952254,glioma
-40.060143,2.1700697,3.4788272,-3.2053816,11.762199,-6.491076,0.49351293,-6.284359,-0.9235532,-1.4650817,glioma
-42.961315,2.1739812,0.86802,-2.0941978,11.811653,-5.120118,-1.1640296,-9.326409,-0.95093757,-1.0543097,glioma
-40.40978,6.741878,-2.5686958,-0.7459403,13.1502905,-3.604494,-3.9881597,-12.164924,0.7350718,0.65501934,glioma
-42.86261,7.3978624,-7.2328973,-0.1385676,8.93672,-1.6806029,-5.8159876,-9.619867,4.9080906,3.0038805,glioma
-41.547718,10.7932415,-12.086798,0.45028043,3.1855373,-1.1419088,-6.8884473,-6.242035,7.248403,5.329324,glioma
-39.575344,15.484034,-17.60395,0.3686995,-5.922599,-1.08034,-5.7416596,-0.9763438,7.0091457,5.786462,glioma
-49.532654,6.136524,-17.223736,-0.9273131,-11.163115,0.52095526,-3.271729,4.979071,4.4272776,3.5973136,glioma
-52.85636,3.5624464,-17.490257,-3.5638728,-15.683836,-0.20497206,-2.9802954,7.381009,3.433251,0.787946,glioma
-53.954624,2.5758786,-17.921824,-4.3604903,-18.664932,0.6075998,-1.4489567,9.647392,1.4872341,-0.86084294,glioma
-57.83659,-0.8699927,-16.215473,-5.024064,-18.718702,0.83780164,0.2173796,8.607752,-0.06966417,-2.3058648,glioma
-44.26745,3.7694948,-4.6492715,-7.347223,6.743802,-5.8975835,-3.2744582,-9.105456,-5.0556517,-1.0631962,glioma
-43.872887,9.406684,-12.532844,-5.2168593,-1.1449459,-1.1991825,-6.9171596,-6.28356,-2.9464834,1.8076125,glioma
-43.42258,9.486172,-10.917368,-5.9906373,0.8750469,-2.332028,-5.68849,-8.886066,-3.2492537,1.2795106,glioma
-42.75385,9.902601,-10.477681,-6.076501,1.7483801,-3.1015291,-4.2706866,-10.158363,-4.3922443,0.21197605,glioma
-43.64216,8.861656,-10.590322,-6.560721,0.3314871,-3.0652993,-3.328658,-9.281621,-5.4133587,-0.051013343,glioma
-49.165882,3.412209,-9.685308,-6.046723,0.10646291,-2.948958,-2.688175,-7.4370246,-3.2871072,0.06702257,glioma
-52.132267,0.4936126,-9.337591,-5.922846,0.028444577,-2.8196747,-2.279689,-6.8776045,-2.4223495,0.772132,glioma
-30.10313,8.734779,2.9841564,-3.2500954,11.119849,-6.6367707,-3.1012483,-6.1557837,-2.0735576,0.15796195,glioma
-36.275707,2.1029248,4.4545484,-4.696052,6.611853,-5.8856063,0.054410435,-0.56731576,0.36093804,0.267401,glioma
-40.300232,4.276476,-1.6726145,-0.804649,8.407677,-2.1249957,-4.85628,-0.9230044,3.4760334,0.5323057,glioma
-35.89568,11.292876,-6.3290324,0.012291801,7.7251577,-1.8198305,-8.504346,-2.5090883,5.08902,1.939541,glioma
-37.416782,14.271107,-12.817584,-0.023665875,0.7445154,-1.5407859,-10.016741,-2.5228348,4.742922,3.400229,glioma
-28.664774,6.881457,5.3392167,-6.2582827,3.5779016,-5.505102,0.4612959,3.4604883,1.2237617,-0.0015133267,glioma
-29.829874,5.114859,5.8598676,-5.7999015,4.6072226,-4.467347,0.8792204,3.7202978,2.4658816,0.954861,glioma
-36.90122,-2.5008857,7.155062,-4.606646,3.6253564,-4.05261,-0.7751166,5.11477,1.6861093,2.828067,glioma
-40.62118,-5.045122,6.522913,-3.6497862,4.6005096,-3.70934,-1.5371864,5.0455923,1.4188757,2.4620929,glioma
-35.380714,11.304674,-2.68396,4.442354,10.632474,-2.312138,-1.9123213,-7.34718,9.324107,1.9144152,glioma
-30.257397,18.135475,-6.7101264,4.149291,8.764688,-1.3220323,-4.13571,-8.102916,8.500587,4.2837186,glioma
-39.310894,10.098641,-7.468567,2.8924148,6.667163,-0.7491224,-4.2599463,-6.630842,7.5797696,4.1787195,glioma
-38.765602,11.861606,-10.062887,2.2808347,4.3968053,-0.60085964,-5.1607337,-6.149057,7.4233046,4.830098,glioma
-35.721397,18.549173,-16.388578,0.6122074,-4.276513,0.22145373,-5.6254077,-2.78102,6.62699,5.610767,glioma
-40.733356,15.012835,-18.01775,-0.72524667,-9.35594,0.029631166,-4.9722476,0.3658892,5.5705404,4.8573675,glioma
-51.490135,-2.3289268,-3.8133082,-7.8095555,4.7885685,-5.0778575,-2.9808562,-6.507032,-5.953527,0.011524717,glioma
-53.64446,-3.8791928,-4.836551,-7.827833,2.7727077,-4.2575626,-3.0049138,-4.2078123,-5.2387037,0.04046085,glioma
-51.263077,-1.5735478,-5.604926,-7.968254,1.9892515,-4.243455,-3.3474903,-3.6548874,-5.6650515,-0.11975633,glioma
-52.281834,-1.6581699,-6.862641,-7.6851473,1.5453414,-3.3059065,-3.587374,-3.8345623,-5.287108,-0.6155605,glioma
-40.2601,-4.8762884,12.707082,-4.7036247,12.81299,-7.4143343,0.7995789,0.5527172,-1.9934065,-4.9418736,glioma
-39.091976,-2.6763945,10.773679,-4.136723,12.816283,-7.104533,-1.4218526,-0.5454338,-2.6417046,-4.707628,glioma
-39.12714,-0.63986063,7.4521084,-3.443784,11.350066,-5.827031,-3.6837766,-0.49375108,-2.3926992,-4.279803,glioma
-29.234705,18.026997,-8.07816,-7.619837,8.001269,-5.4100866,-7.4599714,-12.048069,-4.7205377,0.23673888,glioma
-41.65025,7.6775074,-7.625111,-6.8785863,5.2942734,-4.7630105,-5.6536555,-9.477661,-4.513908,1.0253096,glioma
-33.023365,14.778211,-6.872461,-7.309588,7.6259484,-6.2052646,-5.560461,-13.603988,-6.555109,0.3406047,glioma
-39.24669,10.669188,-7.860183,-6.810598,3.8256626,-6.1282477,-2.7354758,-11.191426,-5.8292184,0.28248802,glioma
-45.08635,7.67674,-11.099448,-5.357764,-0.44507062,-3.5359442,-3.8892138,-7.7252917,-2.599269,1.5587671,glioma
-37.747143,15.072542,-13.369219,-5.7415056,-1.7126232,-2.7550352,-5.730082,-7.4476085,-3.3985398,2.1274393,glioma
-42.695488,12.001387,-14.892763,-5.9038057,-4.4128633,-0.18907462,-5.1071568,-3.7038157,-1.6615292,2.5701914,glioma
-51.445297,3.893739,-15.821651,-5.686203,-11.545968,1.7168288,-3.7863734,5.0834537,1.7478585,2.1660001,glioma
-35.92086,3.8510497,6.4678884,-5.0870237,16.570934,-11.570454,1.4183886,-11.607223,-2.25408,-1.2574064,glioma
-39.482346,2.905425,2.9653037,-6.199081,11.76188,-9.391535,1.8045568,-8.779482,-2.4977732,-1.7976874,glioma
-38.452854,4.045041,2.5869417,-5.80564,11.560768,-9.21377,1.7897886,-9.395769,-2.5390873,-2.0206234,glioma
-45.09649,-0.22470713,1.1345232,-5.0307093,10.321262,-7.588875,0.70460373,-9.425458,-2.2216876,-2.2691164,glioma
-40.755375,6.722229,-2.272073,-2.8719938,13.174522,-5.7652154,-3.6467414,-14.227587,-3.0742106,-2.7489195,glioma
-35.92625,12.802089,-5.2782936,-1.806278,14.365074,-4.453764,-6.7537274,-16.231464,-2.2756732,-1.6924917,glioma
-38.479336,8.334357,-1.817701,-2.1376495,17.807285,-7.2392035,-7.8496003,-17.216534,-1.8520164,2.2026553,glioma
-43.83787,4.451579,-3.059327,-3.6949506,13.668869,-5.918787,-5.050163,-15.287418,-2.9241834,0.76877546,glioma
-44.925945,4.4011216,-4.4908156,-3.2459095,11.85617,-4.616019,-5.449502,-13.710484,-2.5573905,0.2087735,glioma
-42.785965,7.3679447,-5.8004947,-2.7492113,11.457106,-4.598252,-5.5173144,-14.534435,-1.5749252,0.10385486,glioma
-43.258987,7.6038866,-6.959581,-2.513048,9.954794,-3.6771169,-5.8455205,-13.397006,-0.7864118,0.25254887,glioma
-48.43565,4.1163454,-9.071146,-2.0172064,4.836709,-1.1995925,-5.577555,-7.822027,3.058868,1.195252,glioma
-41.96753,11.532373,-11.908431,-1.4963789,3.337936,-0.9350954,-7.511662,-7.1100864,4.636909,2.2215772,glioma
-46.014366,8.349307,-13.007331,-2.0404274,-0.48303178,-0.28913045,-7.169967,-3.7110806,5.341899,2.3976505,glioma
-39.15768,3.125205,2.8287983,-7.4199204,5.4066935,-6.5964904,7.875163,-4.6138554,1.4968282,-2.8222747,glioma
-35.835205,7.0962067,2.226849,-6.7088304,5.941651,-7.4367085,6.6053467,-5.460669,0.32987306,-3.4752944,glioma
-40.07262,4.708428,0.9755027,-5.549832,7.458695,-6.5567365,3.6786919,-6.829425,-0.4036532,-3.4871087,glioma
-42.284405,5.1610994,-2.340316,-4.2247505,7.053503,-4.797335,0.4824651,-8.784185,-0.63720196,-3.1559403,glioma
-44.92974,5.1554985,-5.948638,-3.1521902,6.786023,-2.6981978,-2.805547,-9.3478155,0.6342199,-1.8698211,glioma
-35.280075,17.558308,-12.54024,-2.2602866,3.1479907,-1.1627777,-6.103672,-8.965329,2.281568,-0.4223596,glioma
-41.540302,13.440759,-16.075394,-2.6339858,-4.4372053,0.63967997,-6.3123035,-1.6507787,4.330294,1.6280218,glioma
-32.877987,24.805086,-23.605251,-2.5395005,-17.411604,2.0955899,-6.449006,7.29681,2.8077223,1.1700752,glioma
-47.568626,6.5165067,-13.106826,-5.778857,-2.8222175,-0.61602616,-4.6339703,-3.4868724,-0.87567604,1.5660142,glioma
-41.781837,13.289835,-16.758785,-5.334896,-6.8440623,0.37087876,-5.7986374,-0.6173776,1.3027973,2.7979913,glioma
-50.91106,4.9133487,-16.25153,-5.224359,-10.785174,0.5597584,-4.3425627,4.0478187,3.1796954,2.3365629,glioma
-44.30158,12.291974,-20.513872,-5.054677,-17.63469,0.52788746,-4.4190793,8.213796,2.411376,2.101177,glioma
-50.16025,6.672416,-19.439018,-5.163495,-19.946665,0.6996772,-2.3266559,10.118936,0.6905514,-0.07302778,glioma
-50.82737,6.566702,-19.535383,-5.5408907,-21.912783,1.2955002,-0.7377779,10.595482,-1.536415,-1.9885788,glioma
