feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class
-33.571262,6.152322,-1.7569324,-4.426285,9.662113,-4.1925573,-5.2115536,4.2205663,-3.0628965,glioma
-36.24988,11.52739,-10.039813,-5.1422048,1.7103399,-3.1442878,-4.7881284,8.223451,-5.3118186,glioma
-33.742435,15.894949,-12.552364,-4.1913033,0.8981717,-2.0120351,-5.9061775,8.251692,-4.257175,glioma
-39.91056,10.514514,-13.869375,-3.6885781,-2.2715526,-0.8688641,-6.301395,4.5860486,-1.0504122,glioma
-38.601475,13.302418,-17.000816,-3.0146422,-7.812358,-0.26021293,-7.18148,0.48217687,0.25531542,glioma
-36.51846,17.10132,-20.533743,-2.326165,-14.629154,-0.23507878,-7.00937,-3.976874,0.9141321,glioma
-39.50801,13.942754,-21.310001,-2.1627786,-19.515251,0.32122806,-4.8329935,-7.9523916,1.1102114,glioma
-40.173344,2.3369029,-4.264849,-2.6316445,5.248014,-2.8612843,-11.005652,-0.77217025,1.6951681,glioma
-46.124893,-2.2190034,-5.876734,-2.3586228,3.8140936,-2.2920365,-10.197748,-1.1434121,2.987419,glioma
-40.815044,5.739453,-9.70225,-1.2672187,1.6904323,-2.9275901,-11.749467,-0.7399814,3.1564662,glioma
-43.351463,5.174861,-12.413707,-0.8738922,-0.74364805,-2.6651218,-11.249145,-0.5586084,3.5265198,glioma
-39.90888,13.864361,-21.35291,-0.043737322,-14.768795,-1.2008753,-8.856117,-8.589231,2.6136913,glioma
-47.380264,6.1864047,-19.970505,-1.6299392,-18.79395,0.7612115,-4.6752357,-11.754498,1.3963767,glioma
-46.672226,8.247725,-20.065077,-2.5252042,-23.645672,1.5636715,-1.9832776,-12.197987,-0.21838447,glioma
-38.136017,6.5705733,-6.419689,-6.9093795,2.2331371,-4.6728883,-3.146826,6.592379,-6.4002504,glioma
-38.86192,7.084478,-7.4097247,-6.313023,2.648745,-3.9408734,-4.010333,7.4460874,-5.7966595,glioma
-41.546513,5.671224,-8.852903,-5.4783115,2.29355,-2.4719536,-5.1877446,6.885613,-4.047209,glioma
-41.317028,7.1674213,-11.475056,-4.715819,0.34430707,-1.0715518,-6.762249,5.1566625,-1.7423204,glioma
-46.303574,2.7774343,-12.679835,-4.2420483,-3.3517804,-0.23858833,-6.8177314,1.2728437,0.8184838,glioma
-42.595272,8.115534,-16.507925,-3.685347,-9.604818,-0.40562537,-7.191927,-2.2077382,1.6430523,glioma
-38.938126,-0.20093395,2.5687222,-1.2167257,6.4164443,-2.2637641,-2.8066266,-3.2062619,3.717849,glioma
-41.275948,-1.9887694,1.8269825,-1.6548588,7.027503,-2.1657634,-3.399208,-1.7264891,3.4783218,glioma
-47.95795,-6.610931,-0.31092766,-1.8792115,6.261458,-1.2950501,-3.4916518,-0.53684783,3.6457493,glioma
-42.523773,0.079952344,-2.6080418,-0.96779984,7.617354,-1.5490767,-5.6930556,1.6203314,4.32475,glioma
-46.9502,-1.7299224,-5.738839,-1.0283602,5.688334,-1.3374107,-6.047823,3.0122745,4.6686916,glioma
-40.650604,7.316964,-10.274376,0.29647365,3.8476698,-1.9783841,-8.340284,4.7511764,4.9716673,glioma
-45.530796,4.6173224,-13.650335,-0.24670866,-2.5155768,-1.1282597,-7.0961523,1.7778355,4.904451,glioma
-40.27213,0.6145478,-3.4972508,-9.639903,2.2571409,-5.367419,-6.5543013,2.0211263,-5.6282372,glioma
-43.10014,-2.9061806,-1.5779117,-10.615279,1.1428393,-5.844718,-5.093726,1.1016101,-7.2393675,glioma
-47.825455,-3.3241103,-4.9884877,-5.4744463,6.2630844,-3.865349,-6.3772244,7.3694353,-3.1933308,glioma
-37.855644,5.530982,-4.8191123,-7.117413,6.542383,-5.7412477,-5.443146,9.234473,-7.045664,glioma
-36.77113,6.877035,-5.1215386,-7.6815534,5.2224684,-6.0068827,-4.695091,7.814557,-7.1148386,glioma
-40.350643,1.7134124,-2.597257,-0.97778964,8.74431,-3.9986656,-3.7019155,9.118351,1.1858499,glioma
-47.235485,-5.3913283,-1.6806929,-1.4270978,5.5850606,-2.7093527,-1.9913288,4.5098047,2.8076034,glioma
-42.3388,5.9214435,-10.682896,-0.24831308,1.1776373,-1.2087625,-6.479893,3.018356,4.1290207,glioma
-46.968704,3.1185076,-13.212511,-1.0134475,-3.6245887,-0.5921104,-5.759775,1.138306,3.615252,glioma
-37.83478,4.212656,-2.5849855,-0.58084536,6.026692,-2.8358328,-3.291729,3.2195265,3.4882479,glioma
-33.628883,9.03404,-3.2964745,-0.21206525,5.2507663,-2.5803804,-3.5773532,1.3918104,3.9711351,glioma
-37.86607,4.1446757,-2.3407824,-0.5035584,5.8559775,-2.1559517,-3.9227023,0.3080479,4.135985,glioma
-37.605038,5.047582,-2.8081415,-0.292296,5.804034,-1.9444809,-3.7242374,-0.12955113,4.044181,glioma
-36.66569,5.938691,-2.6885877,0.042742502,6.937059,-1.8019929,-3.909922,0.114391886,4.3830886,glioma
-46.598625,-3.2677412,-3.4240098,-0.84539694,5.189285,-0.932175,-3.5012836,-0.077680066,4.414166,glioma
-48.95421,-5.0061326,-4.426692,-0.70552415,4.71864,-0.61745167,-4.166197,0.39543065,4.484668,glioma
-48.039413,-2.0776463,-7.084805,-0.57804465,2.9002612,-0.89385813,-4.8131733,1.552413,4.3967543,glioma
-39.260555,2.9103038,-1.5092651,-1.6271954,10.285916,-4.8036833,-5.223443,7.149932,1.6702998,glioma
-35.806255,5.940697,-1.4759915,-1.8630171,9.74768,-4.7321987,-5.097588,6.527446,0.90315115,glioma
-41.721092,4.3151135,-5.1503882,-2.5603914,4.2631774,-2.8322434,1.7389781,10.471425,-0.024118302,glioma
-44.290924,1.401541,-4.9832196,-3.5067782,3.6329324,-2.3682272,1.916279,9.520638,-0.18207574,glioma
-46.57493,-0.7979127,-5.1129756,-3.686562,2.6967824,-2.1273735,1.8192958,8.360547,-0.023999793,glioma
-38.757305,-6.0919447,8.387521,-10.1861315,5.6424026,-8.351948,2.6194372,-5.1197653,-0.44315407,glioma
-37.05417,-3.9622183,7.187478,-10.130307,3.3751953,-8.143499,1.0687902,-7.0689163,-0.9525441,glioma
-47.92608,-12.770699,5.027982,-8.6624565,2.9524744,-5.824055,0.15366103,-5.903701,1.1433246,glioma
-36.835705,6.6393666,-4.37316,-7.8857107,6.2519913,-6.6811132,-7.248585,6.903104,-4.1312947,glioma
-44.994713,-2.1713572,-2.934716,-8.099346,6.3248205,-5.561078,-5.2794785,6.320381,-3.897535,glioma
-49.128727,-5.9808826,-2.5060844,-8.257623,5.7276893,-4.9622974,-3.342244,5.887044,-3.5146046,glioma
-46.384827,-1.1962892,-5.1991014,-7.390008,4.1397424,-5.322039,-2.2713714,7.140319,-4.0746303,glioma
-44.25305,1.7463862,-6.4792724,-7.1359453,4.7663107,-5.0631695,-3.4035387,8.612653,-4.7712655,glioma
-25.867403,6.790586,1.6372343,-14.370618,4.436022,-3.9100077,2.2211099,4.9920087,-2.3928325,glioma
-35.200108,-1.4809318,0.93151397,-13.324278,3.780334,-2.7729316,1.933941,4.1661124,-0.99039,glioma
-29.640387,5.6355257,-0.25797334,-13.642963,3.772097,-4.433965,1.7287617,5.769431,-3.7785237,glioma
-27.595919,10.973335,-2.5668528,-12.859604,2.923444,-6.5045576,0.6381416,6.0446053,-5.8401346,glioma
-50.848835,-11.024953,0.3561815,-3.709639,9.308246,-3.2146726,-5.099014,5.4408283,0.32349262,glioma
-51.100986,-10.260443,-0.35897568,-3.948837,7.8033414,-2.948289,-4.370188,4.4627295,0.0954895,glioma
-58.38712,-17.785166,-0.40729454,-3.9471169,6.3710475,-2.3249135,-3.2626061,2.3918138,1.5555754,glioma
-29.82061,6.3021045,1.3871626,-12.82702,4.330687,-7.8494725,-1.3616223,1.2718616,-5.5569153,glioma
-47.361263,-5.855999,-2.13978,-9.563161,2.643057,-4.0772634,0.71773005,3.8932986,-2.5679116,glioma
-39.382057,2.7211325,-4.3079195,-9.681216,1.4042523,-4.359033,1.4983188,3.8519666,-3.5857384,glioma
-38.534355,4.594739,-5.6361995,-9.087004,-0.08282018,-3.627936,0.24929321,2.893458,-4.4343734,glioma
-42.386715,0.17643182,-4.2183495,-8.500506,1.86624,-4.0871277,0.369282,4.063503,-2.661705,glioma
-33.00699,4.1096168,4.0312295,-1.4245806,10.13593,-5.421765,3.047616,10.159009,1.395955,glioma
-37.91699,-1.2978408,5.611178,-2.270549,7.3643246,-4.477065,5.865872,2.0616431,5.134057,glioma
-35.773876,0.59665495,5.4540367,-2.8228946,6.109599,-3.9797535,5.9470167,-1.3776027,5.3787284,glioma
-35.567623,1.772334,4.3890734,-3.057724,4.6877794,-3.1868548,6.27785,-3.0597665,5.5965323,glioma
-39.317863,8.776114,-10.497421,-6.1139493,2.4725492,-2.979117,-4.8967037,9.119788,-3.203162,glioma
-42.537186,6.6294346,-12.997942,-5.4565864,-1.1421075,-0.7524846,-5.7030873,5.094008,-0.6077343,glioma
-43.69512,6.896121,-16.026505,-5.040448,-7.907583,0.47345757,-5.4614553,-1.2936158,1.4274529,glioma
-48.93132,2.4880683,-14.400479,-3.5095503,-9.258319,0.74001753,-1.8415704,-1.065454,1.6799848,glioma
-48.07329,3.8026829,-14.7425165,-3.0496476,-9.33147,0.6434407,-2.1513937,-0.96324104,1.7901655,glioma
-51.835407,-0.97711265,-13.326325,-3.1081765,-8.29074,0.78267026,-1.85287,-1.1966057,2.089426,glioma
-51.518265,-0.2027526,-13.754792,-2.6424522,-8.922899,1.0599194,-1.9476292,-1.56758,2.3380048,glioma
-53.03094,-1.9491357,-13.432935,-2.7307436,-8.477528,0.86563104,-1.8113198,-1.3575611,2.9844584,glioma
-54.588264,-3.5137892,-13.391576,-2.5506213,-9.371259,0.9185432,-1.689308,-2.4305284,3.1172593,glioma
-42.461246,-1.6405206,-2.111713,-10.6057625,3.6365504,-4.4482293,7.1351213,7.393667,-0.02368304,glioma
-36.04796,4.858979,-2.1555426,-11.218791,4.2748523,-5.651076,8.094915,9.333154,-1.0028895,glioma
-40.546364,0.6550628,-1.869905,-10.43196,4.6480713,-6.177979,7.146677,9.136065,-1.0055287,glioma
-38.369022,4.510937,-3.0979323,-9.73601,5.198896,-7.1752133,5.2540092,10.778916,-3.270914,glioma
-36.496056,11.356902,-8.369417,-7.1359124,5.524792,-5.387273,-0.56859416,14.917926,-4.700088,glioma
-47.738697,0.91960454,-9.762503,-5.458146,2.9253201,-1.9134208,-3.332966,9.37659,-1.2426441,glioma
-46.08241,4.8344116,-13.933292,-4.822451,-2.954956,0.09087754,-4.8300376,3.7190554,0.7972319,glioma
-40.79038,12.271875,-19.317785,-4.471538,-12.27155,1.6679868,-5.7542124,-4.822992,1.5035596,glioma
-41.88613,-2.9296856,2.5446978,-3.0774987,14.073654,-6.5542197,-4.608689,6.5280843,1.455641,glioma
-32.08735,5.7689333,3.9860723,-5.406669,15.236408,-8.215984,-3.9605846,8.4828,-1.7022319,glioma
-42.49818,-3.531644,3.4056602,-5.7655463,11.600094,-6.9615436,-0.5745012,6.5938554,0.31300393,glioma
-40.914158,-2.5096908,3.3802533,-5.6766167,10.050645,-7.792099,0.41083142,5.3692355,0.5027752,glioma
-34.967285,4.7520676,1.1684563,-5.1711664,9.896186,-7.8421574,-1.0154225,6.8586106,-1.120245,glioma
-38.554726,0.01652462,3.4921472,-3.9476836,11.540582,-6.3202686,1.0534539,6.1074066,0.08012007,glioma
-41.359875,-0.18483323,1.0167794,-2.7283707,11.761841,-5.079576,-0.7779883,9.063939,0.056730665,glioma
-39.304688,4.338386,-2.5019941,-1.4121894,12.578577,-3.6562493,-3.604881,11.579937,1.1923736,glioma
-41.78568,4.768662,-6.976647,-0.594271,8.554689,-1.838944,-5.697997,9.088893,4.462375,glioma
-40.941597,7.9546905,-11.7136755,0.28225738,2.8381288,-1.2026317,-6.853516,5.592336,6.1232347,glioma
-39.660194,12.403495,-17.101797,0.66659623,-6.1182837,-0.9975443,-5.7743835,0.40706187,5.640982,glioma
-48.546524,2.9386883,-16.732468,-0.3705307,-10.932073,0.5668178,-3.533083,-5.1269746,3.6099691,glioma
-51.631657,0.3081401,-17.13103,-2.7997744,-15.467123,-0.3871296,-3.193619,-7.4517365,2.5089226,glioma
-52.889282,-0.9449815,-17.436823,-3.4128184,-18.33277,0.3867511,-1.6259944,-9.563765,1.0470753,glioma
-56.48568,-4.589179,-15.746955,-4.0129323,-18.386171,0.62732714,-0.05936116,-8.609579,-0.077521205,glioma
-42.882862,1.1966771,-4.55327,-7.7035627,6.5397916,-5.931625,-2.5975647,9.110935,-4.5670514,glioma
-43.29159,6.305984,-12.057303,-5.2570305,-1.2580644,-1.4537716,-5.9326944,6.4146147,-3.7678568,glioma
-42.726635,6.5282807,-10.593006,-6.1300135,0.64757276,-2.5327623,-4.827272,8.904815,-3.8472495,glioma
-42.033783,7.080008,-10.299577,-6.1847773,1.3857622,-3.2039506,-3.5321562,10.057032,-4.4627767,glioma
-42.722897,6.1479936,-10.391589,-6.5435243,0.14072739,-3.0903854,-2.594969,9.3409,-5.199398,glioma
-47.671017,0.5139934,-9.378329,-6.0856185,0.115736105,-2.9544094,-2.1297762,7.597345,-3.1730845,glioma
-50.418846,-2.5892246,-8.991804,-5.9661946,0.07023321,-2.757388,-1.7532792,6.9992685,-2.281311,glioma
-29.41234,7.055439,2.5482106,-4.10457,10.565762,-6.781182,-2.564996,6.2107825,-2.1086419,glioma
-34.794678,0.21793084,4.306491,-5.2522736,6.638631,-5.9596834,0.22752428,0.86463547,0.3785761,glioma
-38.838264,2.0427527,-1.5252151,-1.2707671,8.4240675,-2.6328254,-5.2027774,0.9141283,2.9207144,glioma
-35.07412,9.230537,-6.283345,-0.4103258,7.4797,-2.4566145,-8.718527,2.36296,3.9435554,glioma
-36.862946,12.013722,-12.655236,-0.09450361,0.49379504,-2.0842843,-9.98877,2.1002538,3.402507,glioma
-27.620398,5.5242634,4.9567084,-6.6348677,3.5495481,-5.6589365,0.48940068,-2.9914334,0.88691074,glioma
-28.561329,3.688737,5.608924,-6.2190886,4.5782275,-4.638134,0.77535456,-3.4399462,2.1660497,glioma
-34.939495,-4.37577,7.2136393,-4.9044075,3.8184822,-4.152309,-0.64573294,-4.9715376,1.5195109,glioma
-38.475006,-7.182337,6.6789646,-3.9949613,4.8721423,-3.8409388,-1.4335076,-4.83353,1.3265901,glioma
-35.041363,9.043668,-3.083214,3.7394917,9.734832,-2.106322,-2.3406885,6.4868546,9.042835,glioma
-30.549139,15.938692,-6.931405,3.5432942,7.7331,-1.2434738,-4.1911945,7.1963334,7.6932335,glioma
-38.68651,7.5630755,-7.366092,2.3598132,6.1046896,-0.6722943,-4.280609,5.9662952,6.842135,glioma
-38.252773,9.328123,-9.8836975,1.8832555,3.9332569,-0.5233182,-5.1563063,5.4739256,6.541403,glioma
-35.945133,15.850061,-16.057436,0.8159407,-4.7067037,0.26689422,-5.6540365,2.0431778,5.3736963,glioma
-40.636303,12.047689,-17.621101,-0.2858477,-9.563525,0.04313972,-4.996355,-0.9240648,4.2837796,glioma
-49.54811,-5.327996,-3.538096,-8.180743,4.832445,-5.1508327,-2.1345603,6.783941,-5.761395,glioma
-51.59601,-7.010953,-4.4887524,-8.120904,2.8277414,-4.3753715,-2.1984406,4.5029655,-5.1405387,glioma
-49.42765,-4.5634103,-5.3226304,-8.174585,2.0128813,-4.3818045,-2.5545864,3.9502664,-5.575812,glioma
-50.44255,-4.741181,-6.5375185,-7.875158,1.5152712,-3.5403728,-2.8560176,4.1379375,-5.3105006,glioma
-38.11449,-6.8745174,12.683051,-5.346208,12.898471,-7.47269,1.1830736,-0.41304296,-0.7815177,glioma
-37.25513,-4.6800017,10.627838,-4.6948533,12.702252,-7.2387676,-1.004907,0.4412993,-1.450583,glioma
-37.501656,-2.6812572,7.3025002,-4.0094123,11.090316,-6.129943,-3.2096841,0.42948124,-1.7001098,glioma
-29.439259,15.625445,-7.918013,-8.123899,7.039637,-5.6192875,-6.240017,11.628243,-4.980152,glioma
-40.57375,5.106327,-7.2959814,-7.267945,5.004745,-4.780172,-4.4957337,9.562858,-4.463144,glioma
-32.758698,12.4687395,-6.720545,-7.834601,6.8325005,-6.1377354,-4.0878005,13.339699,-6.2778707,glioma
-38.469467,8.266337,-7.711115,-7.0859456,3.4078941,-5.887098,-1.6530987,11.106904,-5.294839,glioma
-43.972725,4.9540644,-10.857452,-5.4041386,-0.6044772,-3.4968994,-3.2916226,7.6656427,-2.7288911,glioma
-37.453266,12.495432,-13.191607,-5.741506,-2.1987677,-2.8009684,-5.0074773,7.2661266,-3.8727784,glioma
-42.08316,9.220009,-14.611839,-5.7558618,-4.662932,-0.39561936,-4.6778564,3.8661323,-2.549106,glioma
-50.127525,0.784913,-15.441217,-5.1821656,-11.3513365,1.5206202,-3.7481802,-4.8470616,0.6474268,glioma
-34.866127,1.8710995,6.037943,-5.787305,15.731317,-10.867601,2.2911038,11.030999,-0.6591075,glioma
-38.24452,0.70050126,2.7517073,-6.6463842,11.175388,-8.813176,2.622507,8.4482355,-1.1339161,glioma
-37.379345,1.8698422,2.2903316,-6.2374315,10.879652,-8.57406,2.4891713,8.858365,-1.0265095,glioma
-43.41347,-2.7401228,1.2103034,-5.481072,10.206433,-7.3059754,1.2154557,9.113191,-0.8376858,glioma
-39.907005,4.0875807,-2.3638725,-3.5166042,12.137513,-5.7005234,-3.0272725,13.299498,-1.9682586,glioma
-35.76074,10.206417,-5.41758,-2.5465462,12.723975,-4.532752,-5.92663,15.047668,-1.7755889,glioma
-37.76849,5.6719136,-1.8012062,-3.0869777,16.74648,-7.372785,-6.925307,16.422812,-1.8093256,glioma
-42.664913,1.7207245,-3.0934544,-4.3040853,12.883836,-5.9938545,-4.348477,14.725906,-2.3662663,glioma
-43.78086,1.5584561,-4.4556856,-3.8401341,11.030794,-4.6923137,-4.7050347,13.194641,-2.1425261,glioma
-42.017136,4.4650106,-5.822393,-3.3197937,10.44407,-4.647366,-4.8822994,13.750825,-1.1799631,glioma
-42.553993,4.6384783,-6.9497547,-3.0002763,8.940731,-3.7391553,-5.272214,12.54609,-0.5340247,glioma
-47.303967,0.97277576,-8.843191,-2.2210822,4.373811,-1.4120833,-5.4788666,7.367039,2.665414,glioma
-41.75425,8.375969,-11.738359,-1.6994938,2.498643,-1.2416496,-7.2912292,6.446248,3.5820656,glioma
-45.48993,4.989098,-12.695719,-2.0515823,-0.9948843,-0.59594846,-7.041768,3.201968,4.1461496,glioma
-37.71,1.0034144,2.8465755,-7.706341,5.3193083,-5.7667027,8.169548,4.5024614,2.8484025,glioma
-34.732964,5.1340766,2.1057458,-7.0699377,5.6894717,-6.676335,7.0512285,5.4339194,1.5400242,glioma
-38.733883,2.5005603,0.9282376,-5.9090815,7.2928467,-5.9747276,4.064443,6.8655643,0.7361876,glioma
-40.93633,2.7584465,-2.1914778,-4.639342,6.90029,-4.583004,0.87693924,8.65672,0.21228841,glioma
-43.559036,2.512083,-5.701618,-3.5374353,6.6448846,-2.738546,-2.602472,9.220605,0.9334693,glioma
-35.26682,15.038316,-12.417065,-2.478328,2.439229,-1.341388,-5.9328914,8.35771,1.6980656,glioma
-41.16613,10.525658,-15.7299795,-2.4640348,-4.6692977,0.45245802,-6.269188,1.3986958,3.1522844,glioma
-34.274193,21.410147,-22.805086,-1.7254704,-17.167997,1.7647425,-6.144955,-6.964636,1.1735884,glioma
-46.344612,3.6725554,-12.816315,-5.6422234,-2.802705,-0.89141613,-4.431866,3.6860206,-1.5536829,glioma
-41.225655,10.645467,-16.54141,-4.975961,-6.9936023,-0.01686721,-5.680712,0.7278797,-0.015904764,glioma
-49.641674,1.8561339,-15.940511,-4.702539,-10.644189,0.3185049,-4.4006233,-3.9593084,1.9639182,glioma
-43.986996,9.203589,-20.090744,-4.1875143,-17.495623,0.21046469,-4.2798724,-8.080055,0.9767959,glioma
-49.37903,3.3704333,-18.992392,-4.1316886,-19.644073,0.395876,-2.3112023,-9.925582,-0.050958645,glioma
-50.505207,2.6950212,-18.837479,-4.323508,-21.39842,0.9297494,-0.67028445,-10.180941,-1.643509,glioma
-33.83542,-1.0995717,6.653102,-8.948645,7.866975,-7.483081,2.7755718,-1.0314189,1.4816633,glioma
-36.728924,-3.3618548,7.3326902,-9.394683,7.2407484,-8.07384,3.774926,-1.068689,0.12025275,glioma
-36.952156,-1.1871511,5.4177985,-7.686023,7.3418736,-7.780105,2.3039587,-0.2536509,-0.21296372,glioma
-39.725372,-3.1079378,4.367221,-6.3093185,8.369442,-7.076226,0.21025392,0.72462267,-0.43411937,glioma
-42.470287,-4.1857185,2.322387,-5.513497,7.9679523,-5.9634857,-1.7055161,1.8998041,-1.1575626,glioma
-39.40828,-0.38225332,1.2971196,-4.7663345,10.25214,-5.6614323,-4.116632,4.1843786,-2.487556,glioma
-42.187008,-0.40663397,-1.3908293,-3.7879422,10.196597,-4.247149,-5.901368,5.7910414,-1.8161228,glioma
-42.199833,-1.4718525,0.0048359404,-3.1211815,7.7179136,-4.5223136,-3.0105839,2.640526,0.8810675,glioma
-45.0928,0.11666378,-6.179929,-1.930769,6.6173897,-2.1837168,-6.1288505,5.745651,1.6386921,glioma
-41.09354,7.691811,-11.480001,-1.2182881,2.7166777,-1.4511619,-7.626503,5.3774962,2.8397968,glioma
-39.364662,5.296859,-7.3529673,-11.03805,-3.205329,-4.485578,2.6547284,4.3180885,-4.2309036,glioma
-23.78985,6.8986506,5.743033,7.879112,12.654366,4.3968344,1.9728826,2.0335536,0.25096938,glioma
-33.956345,-12.102933,11.2427435,-3.3724644,1.5535468,2.0280426,10.824106,-1.4938489,-1.8059546,glioma
-23.599808,3.4688325,6.3407254,-0.32144085,8.329309,-1.4270388,5.703184,0.9399491,-1.025273,glioma
-22.81545,8.311876,1.0178967,10.111793,11.167128,2.8290477,-9.506699,2.7014954,5.086129,glioma
-20.655304,4.823844,5.557044,10.300264,14.481186,2.6397688,-8.588793,3.10942,0.70281774,glioma
-14.400236,4.277907,10.698511,10.051012,13.155513,-0.35348287,-3.8714662,1.9174649,-4.822856,glioma
-15.265416,0.9806698,13.958954,-3.033694,4.2552423,-7.34235,2.423321,-3.080501,-8.986223,glioma
-22.31531,-2.992569,13.331073,-5.3877673,2.1537454,-6.0744247,6.7121234,-3.8454204,-6.409208,glioma
-21.001785,-2.6473522,13.297271,-8.32374,1.2743236,-5.884236,7.440205,-4.7615685,-6.3590245,glioma
-21.085634,-1.8904943,13.473621,-8.183426,1.6177636,-5.2646403,7.7218494,-5.045215,-4.600934,glioma
-15.990731,1.5464616,14.44157,-8.805656,3.598933,-5.501289,7.1325893,-4.2893143,-4.362167,glioma
-25.316761,-0.93856746,11.8237505,-8.130424,6.6115146,-7.1106133,5.870345,-1.4871756,-5.4676085,glioma
-23.573118,-2.287563,7.931613,-5.3380213,2.192688,0.9636399,11.918013,-1.0248193,-0.27107573,glioma
-23.19813,-2.276376,9.6939125,-4.3836527,3.736025,0.47870624,12.060367,-0.62863916,0.1709078,glioma
-13.395395,5.145547,10.906274,-1.5556946,6.295112,0.24434958,12.0309925,0.5632948,-1.4758134,glioma
-19.638937,5.2293577,7.2555847,-2.7502282,5.646819,-2.3951879,8.563914,0.264342,-2.899007,glioma
-27.375713,7.601717,-1.2694743,-4.3814616,6.0879207,-5.7198014,0.6574329,6.1239786,-4.8820186,glioma
-37.99037,1.7909114,-3.8404553,-4.8138847,4.9108353,-4.7065535,-2.2234683,5.875404,-2.8671556,glioma
-31.066095,14.056354,-11.3166275,-4.060952,1.1458578,-2.9178789,-6.86555,5.2041698,-2.0472457,glioma
-26.548353,-8.382683,9.603538,11.92881,11.472126,0.81831414,5.6445365,6.841689,-8.682446,glioma
-27.19914,-3.0853586,7.4439692,12.018965,14.331931,1.5744567,-0.65769476,6.921854,-4.5584397,glioma
-36.448265,-5.643619,1.0574542,11.673536,10.589392,4.449342,-2.2878025,7.0283527,-0.50282,glioma
-24.916197,5.8957872,-2.6244369,16.16519,8.192738,7.413727,-3.8229976,6.7846746,0.15148777,glioma
-32.588852,3.670045,-6.13319,14.252654,0.39030832,9.838385,-1.6487374,-2.8604,9.831448,glioma
-41.93141,0.89358556,-8.705086,8.434377,-6.331058,6.4078474,2.1566484,-7.9796896,12.631702,glioma
-49.689663,-7.451681,-3.6620374,-3.2965753,7.071017,-2.6287875,-3.4547455,6.2554693,0.99528986,glioma
-39.379105,-0.4999757,-0.8964389,-3.896051,10.371357,-5.783254,-3.7699885,7.957963,-2.109764,glioma
-32.718304,-0.28195673,5.5306044,-6.624006,9.006867,-8.599709,0.16207369,1.2697227,-1.5494915,glioma
-29.432407,-0.51941967,8.222793,-7.399522,8.247565,-7.7863684,2.4883254,-0.48455104,-0.8148008,glioma
-24.270357,1.4740856,8.976106,-8.8667,6.303109,-6.9462643,3.187166,-1.902557,-0.9953506,glioma
-27.066753,-4.617236,10.382237,-8.26351,5.242716,-3.9240468,5.3620853,-2.3896303,0.32523283,glioma
-55.396347,-8.508813,-9.417852,2.9656496,-9.341749,2.9957874,1.1993405,-7.427119,5.421647,glioma
-41.727844,3.759316,-10.168809,8.529056,-9.373568,3.7892904,2.5247185,-9.522065,10.410651,glioma
