feature_1,feature_2,class
79.20352,48.34091,notumor
106.69748,36.427925,notumor
110.80893,6.7289433,notumor
-4.373412,54.65915,notumor
51.995228,38.78432,notumor
56.52905,53.01356,notumor
-22.715782,10.012422,notumor
16.812086,13.0228195,notumor
0.16546293,41.57748,notumor
24.074038,49.12377,notumor
63.671516,53.26037,notumor
-48.341953,-3.8763547,notumor
2.9952908,15.398854,notumor
67.27349,30.925161,notumor
0.30219164,31.806967,notumor
57.490326,13.734119,notumor
84.42686,-9.852874,notumor
46.241566,23.472836,notumor
81.57343,23.676922,notumor
-17.236547,9.962567,notumor
36.3792,48.232468,notumor
50.919857,-27.858625,notumor
27.3136,4.356207,notumor
41.186974,-0.8120208,notumor
23.66807,11.273765,notumor
53.944553,-15.186589,notumor
6.220371,24.112226,notumor
21.52851,-37.808,notumor
-13.846363,31.55405,notumor
31.425598,4.838858,notumor
9.845479,17.434656,notumor
-24.883003,26.954002,notumor
7.979318,22.513206,notumor
-25.628365,12.260923,notumor
32.675426,16.50855,notumor
52.07511,46.559753,notumor
14.522808,37.43161,notumor
-11.560688,16.107946,notumor
-0.018545428,-26.146034,notumor
-8.728034,-25.12862,notumor
-10.452275,-19.112587,notumor
15.517626,68.97583,notumor
11.507015,-18.353828,notumor
10.700435,0.32090074,notumor
8.384999,22.655973,notumor
-48.65272,-1.7821723,notumor
-11.2807665,32.180656,notumor
2.660927,18.593544,notumor
-23.15377,-1.5741428,notumor
67.16523,31.91586,notumor
0.6696145,31.359184,notumor
58.077057,13.811688,notumor
38.682262,-11.742164,notumor
85.3918,-11.162995,notumor
48.346558,20.901213,notumor
35.504917,51.878387,notumor
1.6396859,25.951473,notumor
51.947403,-28.83901,notumor
28.507984,4.66245,notumor
43.316925,-4.5227823,notumor
24.398258,10.601659,notumor
55.93353,-18.047663,notumor
-22.640518,30.702682,notumor
-29.52843,0.31723276,notumor
6.050981,26.319172,notumor
22.933704,-41.0449,notumor
-13.550723,13.306942,notumor
-9.368937,9.120391,notumor
-32.846836,9.522787,notumor
-14.616892,37.094975,notumor
10.166422,20.26501,notumor
-25.900787,14.529186,notumor
32.652603,16.94849,notumor
14.462225,37.71013,notumor
-27.315395,-1.4538096,notumor
-11.0465975,15.896673,notumor
0.99588966,-26.322649,notumor
-31.002195,8.565757,notumor
-7.95716,-24.801586,notumor
11.659614,-0.57561773,notumor
30.75434,54.6642,notumor
32.57122,17.157555,notumor
84.49123,23.65901,notumor
35.91388,1.3926272,notumor
-20.027832,0.097140685,notumor
-34.693596,20.799389,notumor
-30.126862,23.623188,notumor
6.786677,12.185875,notumor
46.49946,-7.097364,notumor
7.535382,22.26498,notumor
-19.008787,13.336096,notumor
16.126429,-26.157482,notumor
7.587877,6.188519,notumor
48.63867,48.244156,notumor
12.003542,22.252216,notumor
12.256689,19.324268,notumor
-1.5660341,13.997001,notumor
16.041132,19.712818,notumor
3.8345127,25.755442,notumor
3.4178278,16.390705,notumor
-15.768551,-10.250156,notumor
0.45455158,-14.113803,notumor
9.311115,-34.390087,notumor
27.66302,56.643253,notumor
59.91057,-9.474293,notumor
-26.48926,-1.4799122,notumor
69.812546,-20.447687,notumor
-2.4104586,-12.009428,notumor
75.57287,-37.333385,notumor
-28.715025,12.379807,notumor
51.812958,35.558502,notumor
29.66356,11.011415,notumor
-27.255844,11.724542,notumor
42.31036,77.360016,notumor
82.432335,-10.335144,notumor
8.409009,22.748802,notumor
-25.871819,10.464402,notumor
-20.594336,11.430983,notumor
48.18826,-2.6443985,notumor
35.771355,10.280675,notumor
-18.450298,19.595358,notumor
-9.402197,29.14937,notumor
58.00718,46.7459,notumor
-17.869358,13.038655,notumor
39.04039,41.344994,notumor
38.519657,-11.544664,notumor
24.700245,55.08846,notumor
-11.172419,-6.2121754,notumor
108.43539,-17.929033,notumor
-27.500675,-1.475595,notumor
-14.291986,-23.29994,notumor
-0.10235543,39.306114,notumor
3.9389076,5.149511,notumor
33.694023,34.88245,notumor
14.145084,-11.627034,notumor
16.781189,13.018032,notumor
50.567314,14.707603,notumor
31.479223,4.832734,notumor
16.64782,38.59187,notumor
49.93659,1.2974001,notumor
42.5345,-1.0810736,notumor
-1.5212009,13.990358,notumor
-14.683845,-23.0294,notumor
-2.6334774,-11.756183,notumor
42.477802,-0.986194,notumor
8.543817,22.903366,notumor
-33.185287,9.476767,notumor
-30.076487,24.715755,notumor
10.752266,-23.314753,notumor
39.525658,4.226192,notumor
-14.478315,-23.130358,notumor
8.451328,22.917158,notumor
31.001457,38.372227,notumor
7.99672,5.95658,notumor
-12.713938,28.080418,notumor
-1.7735611,-12.272005,notumor
-5.9551415,-13.777188,notumor
1.5010189,26.009176,notumor
-3.5682104,33.013767,notumor
26.307678,-12.980449,notumor
-30.630043,14.279254,notumor
15.910974,21.01795,notumor
2.0128179,26.300974,notumor
-33.12885,9.479136,notumor
3.2445498,16.539753,notumor
-54.262783,-6.9140544,notumor
-16.700134,31.154716,notumor
2.9937196,4.6408596,notumor
-33.032715,9.478353,notumor
-6.308408,0.724305,notumor
9.406632,32.33962,notumor
72.43557,0.9484469,notumor
-6.553513,15.597193,notumor
-26.674524,-1.3298165,notumor
-20.742416,13.654151,notumor
0.11324243,63.871593,notumor
32.57472,17.161446,notumor
48.47415,48.33325,notumor
12.768932,38.92146,notumor
25.677681,57.1905,notumor
41.96796,23.200012,notumor
87.39008,-59.248234,notumor
-26.55214,-1.42722,notumor
-29.669628,0.30338007,notumor
-21.053488,11.481284,notumor
-16.84684,31.138065,notumor
-14.545853,-23.092236,notumor
-39.12483,5.1311417,notumor
-14.754738,-22.953236,notumor
2.0845902,19.93824,notumor
-2.0238395,-12.118257,notumor
58.883373,-23.21482,notumor
108.16785,-5.7888875,notumor
27.50656,48.843292,notumor
46.748577,60.16171,notumor
2.899283,4.752217,notumor
2.088317,19.925823,notumor
-26.67803,-1.3266838,notumor
7.0812855,21.610956,notumor
15.055538,28.483143,notumor
9.03155,24.328197,notumor
17.252914,5.179339,notumor
99.177216,-3.7568223,notumor
47.877663,-2.41622,notumor
125.770744,5.0814857,notumor
23.076569,-4.05331,notumor
10.3081255,-23.813473,notumor
10.731859,-23.33437,notumor
-30.69388,13.494072,notumor
-27.56689,-1.4311639,notumor
-27.44824,-1.4534982,notumor
13.486715,18.649971,notumor
13.550825,18.822762,notumor
-4.8081474,27.548592,notumor
54.52597,-7.034605,notumor
16.234869,-9.385006,notumor
14.144675,-11.634102,notumor
20.431505,8.562029,notumor
13.436649,18.630007,notumor
15.894479,21.0125,notumor
25.859716,11.586776,notumor
3.2405353,16.54595,notumor
-19.395035,-9.075018,notumor
5.215557,26.124699,notumor
-3.196272,-11.321314,notumor
77.7547,-14.941147,notumor
-0.6952856,-3.559771,notumor
38.429787,-3.228849,notumor
13.56284,-11.950581,notumor
39.97231,3.9530728,notumor
12.583632,26.7811,notumor
4.9480066,9.481562,notumor
40.488018,76.66533,notumor
98.2032,-45.33245,notumor
86.94715,17.436033,notumor
-28.159477,12.159604,notumor
100.05939,0.8789563,notumor
97.28759,60.97325,notumor
17.53819,27.14981,notumor
17.885952,9.641428,notumor
-54.07586,-6.7824097,notumor
16.77246,12.986994,notumor
-9.764277,-8.370209,notumor
38.57619,-11.592732,notumor
-1.9647275,-12.170555,notumor
-14.717251,31.091627,notumor
-2.558609,-11.811251,notumor
48.977253,-14.267097,notumor
-26.184704,26.137135,notumor
20.464958,8.543323,notumor
-6.477979,15.596133,notumor
16.74887,12.96131,notumor
75.47505,-37.742554,notumor
31.44795,4.8679156,notumor
-8.858266,-8.700713,notumor
-3.5674994,33.001488,notumor
-16.233824,21.39204,notumor
52.289608,15.308649,notumor
4.747172,10.710737,notumor
18.75834,2.0491521,notumor
27.594942,48.8324,notumor
45.02785,-24.570463,notumor
81.58333,23.650232,notumor
2.6153812,4.7826724,notumor
77.63114,-15.276606,notumor
38.432106,-3.227003,notumor
-10.475261,-19.090193,notumor
56.13362,11.279206,notumor
31.477476,4.8412867,notumor
30.74108,47.370586,notumor
-10.553955,-19.004566,notumor
23.448162,4.5340567,notumor
-26.545422,-1.4344391,notumor
-29.730677,0.29481223,notumor
31.57539,4.866662,notumor
-4.500952,12.89289,notumor
-29.683613,26.05486,notumor
42.205666,4.3791003,notumor
38.68437,-11.7714815,notumor
29.104382,-2.1744566,notumor
-25.241087,26.762075,notumor
-33.006577,-11.499628,notumor
-4.272931,38.967594,notumor
-17.345104,12.611068,notumor
49.159126,22.239944,notumor
16.665281,38.562424,notumor
108.89406,18.262262,notumor
2.110441,26.412903,notumor
-4.222927,34.768597,notumor
-10.3351145,43.370747,notumor
50.003544,1.1618145,notumor
14.281909,5.9765987,notumor
-7.724295,19.110106,notumor
-29.628149,0.29296282,notumor
-11.844052,28.669514,notumor
-28.57103,12.388189,notumor
38.446667,-11.6225195,notumor
-34.808872,20.736944,notumor
61.73568,8.2855215,notumor
9.311115,-34.390087,notumor
52.14655,1.9494967,notumor
32.39982,6.3696876,notumor
-29.535872,0.3075346,notumor
42.497284,-1.006072,notumor
8.356641,-21.475967,notumor
13.006835,21.792044,notumor
-5.8987265,-13.808333,notumor
-27.331623,-1.4300604,notumor
89.20443,-61.493088,notumor
-22.955832,10.013729,notumor
-9.072865,37.456547,notumor
47.78394,-10.106574,notumor
53.897846,-14.046573,notumor
-7.619444,-14.7697935,notumor
-34.674385,20.808464,notumor
72.74159,1.1656609,notumor
88.72035,-61.709236,notumor
-17.267588,9.992267,notumor
-34.66986,20.789165,notumor
8.398392,22.730164,notumor
-28.406973,12.269383,notumor
1.5191473,26.00331,notumor
-25.334278,26.704865,notumor
-16.302454,31.321445,notumor
83.51752,-26.812826,notumor
16.407581,-0.22405556,notumor
30.910892,35.66596,notumor
-1.4812881,13.953921,notumor
42.541798,-1.1239388,notumor
-1.6185104,14.090936,notumor
8.458681,22.90817,notumor
-33.1242,9.490459,notumor
-16.860378,31.173851,notumor
2.0541463,19.945263,notumor
10.698971,-23.31636,notumor
13.410199,18.652014,notumor
12.902728,21.782343,notumor
-30.537859,14.233818,notumor
48.137096,17.846907,notumor
15.882369,20.998302,notumor
-27.487244,-1.4452548,notumor
1.9994313,26.29037,notumor
-19.396772,-9.091102,notumor
-3.1978772,-11.341365,notumor
-34.310143,14.407081,notumor
131.92633,-11.400988,notumor
89.71114,41.866467,notumor
6.7559366,67.369095,notumor
62.654366,69.73944,notumor
72.99766,-24.12961,notumor
25.799335,57.28715,notumor
42.60841,-0.9895376,notumor
18.416767,40.71307,notumor
29.670729,44.74022,notumor
59.519283,54.904552,notumor
116.96567,10.897228,notumor
54.412758,65.613815,notumor
10.432817,30.755432,notumor
17.185902,47.480488,notumor
35.83479,-6.7960773,notumor
-6.099534,38.126392,notumor
35.50175,-6.4867034,notumor
-16.471972,31.192066,notumor
58.067913,-23.041061,notumor
53.758434,11.083642,notumor
64.11547,36.11329,notumor
42.149483,56.17637,notumor
15.296059,29.558609,notumor
90.43462,44.308037,notumor
78.91359,47.67831,notumor
6.3218937,69.59265,notumor
61.76278,72.88953,notumor
74.7351,-27.407085,notumor
-16.872158,31.153055,notumor
30.959003,5.06695,notumor
17.438585,46.21348,notumor
26.728298,57.159687,notumor
29.89156,45.373966,notumor
15.909303,29.219376,notumor
17.818087,48.074753,notumor
36.908382,-5.2700934,notumor
36.269653,-4.95044,notumor
55.568233,7.1833763,notumor
65.101425,35.58833,notumor
84.93276,49.511677,notumor
2.170343,19.921091,notumor
111.11999,35.633385,notumor
41.906654,-3.8155074,notumor
26.628584,57.117558,notumor
31.978937,90.82973,notumor
119.90583,7.541311,notumor
10.605015,31.91012,notumor
14.376365,31.093819,notumor
-3.3319376,59.978416,notumor
54.269436,48.720856,notumor
22.5494,51.529533,notumor
10.710802,-23.303272,notumor
29.038599,80.60952,notumor
73.0815,59.69556,notumor
64.327194,39.798855,notumor
70.14881,63.21277,notumor
44.166237,84.31034,notumor
4.851849,51.08342,notumor
80.73248,55.963047,notumor
62.08421,71.88367,notumor
25.245857,18.591743,notumor
54.704453,9.31613,notumor
13.41249,18.589098,notumor
-34.078266,14.606206,notumor
16.151197,25.750324,notumor
78.03239,47.470123,notumor
73.01267,-24.311478,notumor
18.655245,40.749783,notumor
46.59429,-0.94702125,notumor
29.281385,45.22598,notumor
59.74735,55.04543,notumor
-0.50382215,40.73736,notumor
16.68788,25.410591,notumor
-29.654343,0.24926095,notumor
17.623613,47.390884,notumor
36.074223,-6.6618824,notumor
35.385647,-6.37114,notumor
54.02552,10.958442,notumor
64.3737,35.87336,notumor
-34.80254,17.093822,notumor
15.146466,70.220894,notumor
29.871408,80.51627,notumor
42.712875,55.900925,notumor
133.57018,-12.79528,notumor
39.58966,4.0710363,notumor
90.29222,44.331673,notumor
78.559784,47.62244,notumor
61.887844,72.61068,notumor
74.77918,-27.446774,notumor
17.589144,46.088802,notumor
29.51907,45.59148,notumor
11.79048,72.65224,notumor
48.16087,0.8347563,notumor
59.224743,59.34917,notumor
52.735466,74.005615,notumor
-27.826433,0.0696737,notumor
-1.261242,43.755264,notumor
18.21491,47.96116,notumor
37.033928,-5.2781363,notumor
-6.208436,39.388,notumor
36.177456,-4.740174,notumor
55.741165,7.1340685,notumor
65.340904,35.26647,notumor
68.02485,16.342869,notumor
56.288303,-18.729074,notumor
111.28862,35.644142,notumor
-49.20904,-2.133496,notumor
119.60695,7.4543166,notumor
10.857595,31.87453,notumor
14.592947,31.106798,notumor
-3.088018,60.12883,notumor
54.110653,48.873306,notumor
119.90255,26.91478,notumor
59.40151,59.700672,notumor
-1.8490071,43.6778,notumor
22.525639,51.545883,notumor
28.370451,50.482594,notumor
1.952641,19.135126,notumor
29.192963,80.60079,notumor
62.86869,60.434326,notumor
80.59028,-8.690452,notumor
72.995285,59.677864,notumor
63.913383,39.780445,notumor
70.084656,63.25914,notumor
72.984055,60.036835,notumor
5.0596776,51.00348,notumor
80.83918,55.848938,notumor
62.176987,71.75209,notumor
-23.566833,-1.5668824,notumor
45.96911,-3.9223108,notumor
25.494244,18.696835,notumor
54.67288,9.461377,notumor
110.65844,36.07425,notumor
10.681065,30.78181,notumor
14.40832,30.311102,notumor
54.526077,46.60826,notumor
119.35517,27.673553,notumor
60.014362,55.362343,notumor
22.982172,49.339516,notumor
9.847121,32.081238,notumor
-11.379986,-16.640545,notumor
15.514755,69.23012,notumor
80.79683,-10.380984,notumor
74.7188,52.510017,notumor
70.554184,4.0064077,notumor
-5.216705,11.743041,notumor
-26.102324,-3.9085054,notumor
-3.9060287,33.551853,notumor
58.407955,13.909584,notumor
51.356167,15.000559,notumor
80.969536,-8.598491,notumor
40.53021,25.400574,notumor
29.166573,44.281563,notumor
43.686466,-23.58362,notumor
36.291557,0.15315147,notumor
17.238605,9.485127,notumor
-8.851061,-8.684287,notumor
51.921356,-28.785984,notumor
47.06779,-11.664946,notumor
-28.898594,24.977762,notumor
28.348785,56.60731,notumor
2.6333754,24.12295,notumor
8.324329,-32.249523,notumor
-21.950867,6.68728,notumor
-23.903763,22.72253,notumor
28.463629,4.87135,notumor
8.855156,19.525341,notumor
2.739466,20.044884,notumor
32.583023,16.277878,notumor
48.453053,47.91458,notumor
30.905209,54.589443,notumor
-25.841784,-4.073666,notumor
-20.513533,10.604,notumor
-14.811019,-24.067535,notumor
23.490862,11.230355,notumor
-2.79491,-9.772916,notumor
2.5660777,4.7796474,notumor
-53.933372,-6.7109857,notumor
10.053568,31.971792,notumor
47.769558,-2.6422853,notumor
72.47608,0.83516026,notumor
-26.67998,-1.3422709,notumor
5.504235,26.50881,notumor
63.451607,31.114084,notumor
-3.5751781,32.94947,notumor
82.344696,-10.174883,notumor
42.605915,22.837933,notumor
28.262106,48.76038,notumor
30.926043,35.514492,notumor
20.4926,8.460064,notumor
38.24046,-3.4335692,notumor
22.442358,-40.63668,notumor
-8.805261,-8.846449,notumor
108.4592,-17.85488,notumor
49.21258,-14.439401,notumor
2.1273124,26.247684,notumor
9.469041,-34.45598,notumor
-22.67001,9.949268,notumor
-17.436893,10.125065,notumor
-14.999181,12.097656,notumor
-24.666126,27.21701,notumor
8.418761,22.704622,notumor
-32.714073,9.968621,notumor
32.41301,16.987541,notumor
48.73529,48.19803,notumor
-26.386345,-1.47066,notumor
-20.288225,11.342117,notumor
63.063034,26.178705,notumor
-15.722767,36.568047,notumor
-14.735937,-22.919764,notumor
-1.6935806,-12.301018,notumor
3.1335342,4.3993764,notumor
13.555651,-11.879638,notumor
16.766712,12.922925,notumor
31.546505,4.8516665,notumor
50.003963,1.0527377,notumor
7.6414614,19.87888,notumor
28.476873,56.470055,notumor
-29.382898,0.2683947,notumor
-1.5676177,14.130592,notumor
42.757854,-1.1295617,notumor
8.41368,22.996979,notumor
-16.770203,31.172096,notumor
10.659784,-23.332603,notumor
13.298681,18.617971,notumor
45.321743,-18.271053,notumor
37.124336,-9.752478,notumor
30.743763,55.684486,notumor
26.82669,-13.130681,notumor
-30.434622,14.181026,notumor
2.0381093,26.204952,notumor
-19.230295,-8.98933,notumor
-3.2335343,-11.256619,notumor
12.816519,-10.109505,notumor
72.620544,0.8001698,notumor
16.770048,11.619753,notumor
31.192148,5.02234,notumor
-11.346835,-16.489334,notumor
37.04709,-9.73581,notumor
50.860485,-2.1064746,notumor
-27.275745,-1.9177196,notumor
-34.801483,21.0872,notumor
-1.3355311,12.5703125,notumor
32.547768,17.301897,notumor
8.855614,19.839338,notumor
-32.51032,7.7900705,notumor
27.764166,56.528038,notumor
-16.523455,29.734903,notumor
2.5261786,17.67106,notumor
10.782568,-24.457314,notumor
13.400136,-9.673241,notumor
-20.056288,-1.5511256,notumor
12.888235,-10.03347,notumor
16.74975,11.604891,notumor
-11.479449,-16.555902,notumor
46.59537,-1.1912954,notumor
10.136851,30.734877,notumor
50.816998,-2.1048913,notumor
-29.612673,-0.32219607,notumor
-34.794876,20.791544,notumor
-30.430983,13.493026,notumor
42.331745,-0.90504754,notumor
8.875009,19.71232,notumor
-32.466537,7.63773,notumor
-16.538767,29.71382,notumor
70.5954,4.051599,notumor
2.4775593,17.638714,notumor
14.497073,13.578921,notumor
-21.729603,1.5329638,notumor
7.8555083,4.909368,notumor
13.614853,18.448812,notumor
-30.051968,12.010786,notumor
15.369199,21.2161,notumor
1.5441093,27.815691,notumor
-5.5352845,11.941871,notumor
-4.156379,-8.89239,notumor
-35.20429,16.84604,notumor
-12.807517,16.232845,notumor
17.153059,48.173603,notumor
-6.436308,39.303085,notumor
36.219486,-4.8943915,notumor
64.83682,35.811058,notumor
73.23665,-24.394114,notumor
36.149757,-6.824605,notumor
10.596063,30.7943,notumor
-31.971258,7.9389505,notumor
14.431582,30.28697,notumor
-0.8976419,40.357815,notumor
80.86834,-10.318553,notumor
5.781187,47.45938,notumor
25.182692,16.914934,notumor
-34.951927,16.99838,notumor
15.427768,29.514896,notumor
63.837692,30.474516,notumor
-7.83917,-25.034071,notumor
17.428183,46.139595,notumor
29.42991,45.78432,notumor
-1.3831716,43.768925,notumor
6.299939,52.246735,notumor
17.634697,48.0748,notumor
36.794666,-5.050974,notumor
36.17207,-4.716077,notumor
11.102434,-0.3882321,notumor
-3.8984003,33.589115,notumor
65.0662,35.456146,notumor
16.231293,25.692436,notumor
73.28151,-24.439611,notumor
18.845812,40.79444,notumor
17.921803,47.424248,notumor
36.187183,-6.842861,notumor
-5.877362,38.369728,notumor
-48.255253,-3.7617664,notumor
50.859024,-2.231056,notumor
51.99294,15.212333,notumor
54.153526,10.987656,notumor
64.45052,35.842728,notumor
14.576255,30.235958,notumor
-0.93022114,40.617958,notumor
23.01546,49.335716,notumor
63.939175,38.821106,notumor
-10.9606695,30.70005,notumor
71.172874,58.98669,notumor
65.16044,49.529396,notumor
25.220427,16.823393,notumor
53.09519,13.219172,notumor
68.221596,16.33311,notumor
42.084896,-3.53676,notumor
10.68715,31.976345,notumor
14.434816,31.241304,notumor
-6.2645884,15.526588,notumor
54.1681,49.00075,notumor
54.33646,8.090458,notumor
40.070904,25.704853,notumor
119.96863,27.116037,notumor
59.573376,59.77029,notumor
-1.9107958,43.63464,notumor
62.93276,60.40865,notumor
71.56358,1.7258077,notumor
80.75367,-8.711832,notumor
73.20393,59.589855,notumor
-54.125057,-6.835465,notumor
28.86482,44.592594,notumor
9.609426,32.1954,notumor
-6.176093,15.456098,notumor
-26.65786,-1.3328416,notumor
63.316578,31.248343,notumor
2.7840116,15.94771,notumor
51.622322,15.232233,notumor
82.38685,-10.237537,notumor
42.54748,22.919462,notumor
15.281407,70.22633,notumor
43.814934,-23.423897,notumor
44.954536,-24.650618,notumor
38.260956,-3.4542089,notumor
-22.926037,-3.9876864,notumor
17.581844,9.627789,notumor
49.1355,-14.402612,notumor
9.333582,-34.3918,notumor
-22.850695,9.956523,notumor
-17.550396,10.162553,notumor
20.013876,7.4183116,notumor
8.436494,22.797825,notumor
1.5632025,25.801828,notumor
67.31435,31.36919,notumor
32.45741,17.022972,notumor
-30.709124,13.536298,notumor
-20.764732,11.4299755,notumor
-39.111267,5.2040024,notumor
-14.772288,-22.857805,notumor
2.9994245,4.5551033,notumor
-0.29645112,31.739206,notumor
47.585953,0.9145824,notumor
27.637016,56.5374,notumor
-5.2314,11.773839,notumor
-26.0979,-3.9154425,notumor
-3.9387639,33.54599,notumor
17.34013,9.4280815,notumor
58.15664,13.831692,notumor
40.478634,25.390165,notumor
29.112429,44.297836,notumor
36.312775,0.123572625,notumor
17.27238,9.4754305,notumor
-8.816607,-8.709986,notumor
84.019646,-9.842277,notumor
-8.952037,-8.777045,notumor
-28.903788,24.955338,notumor
8.433607,-32.26812,notumor
-17.560429,9.969808,notumor
8.854349,19.565577,notumor
2.7342443,20.032537,notumor
45.653755,23.828709,notumor
-29.468216,-0.31999874,notumor
-8.704205,7.869214,pituitary
-2.803448,-8.413858,pituitary
15.53089,-10.624122,pituitary
14.5875025,-25.336527,pituitary
20.31798,-23.213303,pituitary
12.300573,-2.4930725,pituitary
13.502481,-3.7472527,pituitary
2.7160525,-10.241886,pituitary
15.562883,-7.3382187,pituitary
3.6650944,-12.27359,pituitary
8.739723,-13.242854,pituitary
17.87249,-11.286616,pituitary
-6.8194957,-10.68047,pituitary
19.467869,-13.053638,pituitary
26.78805,-13.091001,pituitary
22.368568,-17.669485,pituitary
18.72793,-20.397923,pituitary
-1.7761359,-19.667105,pituitary
12.482973,-30.81269,pituitary
6.6606145,-32.76933,pituitary
11.322788,-30.326593,pituitary
44.269024,-20.03945,pituitary
39.58313,-21.262424,pituitary
-8.006475,-10.831711,pituitary
34.26851,-24.29647,pituitary
21.30387,-26.458473,pituitary
23.095263,-25.662567,pituitary
26.612804,-25.53184,pituitary
20.303926,-35.87812,pituitary
60.522068,-30.405352,pituitary
39.866756,-31.688894,pituitary
35.158375,-13.309157,pituitary
13.428553,-35.23411,pituitary
26.083996,-28.73491,pituitary
6.171419,-25.7943,pituitary
3.2178807,-3.4022837,pituitary
23.608892,3.5846658,pituitary
44.42105,-26.042692,pituitary
78.151024,-48.12283,pituitary
4.5657744,-3.1558216,pituitary
1.6480068,-23.111353,pituitary
-17.261635,-36.000393,pituitary
37.717907,-21.52584,pituitary
-38.264717,1.4180688,pituitary
-8.291192,-14.8998375,pituitary
10.97219,-25.100973,pituitary
19.594707,-30.193993,pituitary
15.0277,-26.392143,pituitary
12.945999,-27.812323,pituitary
14.160952,-27.750423,pituitary
9.141071,-27.63357,pituitary
26.678257,-26.668114,pituitary
21.281464,-29.192255,pituitary
22.97878,-29.006168,pituitary
28.366392,-27.392733,pituitary
30.44777,-27.491743,pituitary
7.6629734,-25.25008,pituitary
33.2305,-26.047503,pituitary
32.77119,-24.392084,pituitary
6.6145616,-30.45443,pituitary
3.0117457,-30.41928,pituitary
4.3403635,-30.874891,pituitary
6.821207,-31.834442,pituitary
1.8257158,-32.229168,pituitary
2.5542736,-32.366978,pituitary
5.0434403,-31.713394,pituitary
7.6183867,-27.012707,pituitary
5.6717978,-23.322298,pituitary
3.6526074,-27.748602,pituitary
0.77316344,-28.228014,pituitary
7.291092,-26.472235,pituitary
6.758274,-26.926785,pituitary
3.0828955,-23.811684,pituitary
5.732322,-22.547956,pituitary
-2.5715306,-33.914486,pituitary
1.1382178,-33.510765,pituitary
-1.1935614,-34.928875,pituitary
5.87466,-33.156475,pituitary
-10.528022,-9.679612,pituitary
-6.2151985,-35.676872,pituitary
8.813971,-31.66161,pituitary
13.088523,-21.806408,pituitary
2.4528873,-24.052277,pituitary
5.642406,-23.79255,pituitary
11.7518215,-22.59947,pituitary
15.909981,-19.495365,pituitary
4.5854263,-22.29009,pituitary
-1.4304767,-25.146605,pituitary
23.270235,-28.543005,pituitary
-3.728754,-6.8662744,pituitary
9.217916,-32.135525,pituitary
25.54317,-33.020622,pituitary
12.993986,-33.090145,pituitary
22.00163,-32.2952,pituitary
0.29218292,-27.229872,pituitary
7.1878123,-25.149805,pituitary
8.435161,-26.612465,pituitary
14.968024,-24.469496,pituitary
21.141031,-23.272577,pituitary
23.163073,-20.467812,pituitary
-11.797225,-11.459564,pituitary
24.872395,-17.8112,pituitary
35.886913,-17.228144,pituitary
34.050404,-19.21456,pituitary
32.034325,-19.308025,pituitary
34.235695,-24.425148,pituitary
30.635117,-26.264051,pituitary
28.058748,-28.600365,pituitary
28.058748,-28.600365,pituitary
32.963753,-28.103148,pituitary
-2.2984972,-25.483856,pituitary
-7.12214,-11.373775,pituitary
-9.054428,10.894159,pituitary
0.9540973,-23.799925,pituitary
29.522495,-16.495337,pituitary
29.808306,-16.738087,pituitary
22.685322,-17.881508,pituitary
19.577654,-20.52194,pituitary
14.379938,-21.43431,pituitary
18.51934,-19.17864,pituitary
10.773255,-27.825876,pituitary
7.9603906,-28.908796,pituitary
-18.231691,-35.20273,pituitary
-17.761559,4.537793,pituitary
-9.688797,-34.157436,pituitary
-13.312007,-33.271637,pituitary
7.9095817,-28.923908,pituitary
10.340358,-27.35861,pituitary
12.605566,-26.936668,pituitary
9.896148,-23.206844,pituitary
24.444954,-19.132256,pituitary
23.564468,-19.938847,pituitary
22.380774,-21.523016,pituitary
20.845333,-22.511183,pituitary
-15.128124,6.6861415,pituitary
17.183325,-23.89596,pituitary
25.20261,-16.164934,pituitary
13.710986,-20.411358,pituitary
17.623095,-21.520048,pituitary
19.223438,-22.300213,pituitary
22.035278,-19.926687,pituitary
23.15925,-18.96926,pituitary
25.122303,-11.98908,pituitary
32.05421,-9.531029,pituitary
10.31913,-20.464579,pituitary
-20.606325,-6.0348926,pituitary
15.557321,-15.244997,pituitary
28.531206,-14.482088,pituitary
24.853233,-16.774637,pituitary
19.996222,-19.276394,pituitary
19.653265,-19.429056,pituitary
12.179957,-20.322514,pituitary
15.659238,-19.556166,pituitary
21.744968,-16.85278,pituitary
15.605004,-26.832598,pituitary
15.2246475,-28.876427,pituitary
-26.1699,-9.275303,pituitary
19.594707,-30.193993,pituitary
7.295174,-19.316305,pituitary
10.053859,-20.846859,pituitary
10.053859,-20.846859,pituitary
-0.68630755,-16.787312,pituitary
10.667283,-22.417276,pituitary
6.6242404,-15.291508,pituitary
11.301597,-14.87177,pituitary
14.882416,-15.183104,pituitary
18.06156,-15.97565,pituitary
-24.173817,-8.172663,pituitary
29.676405,-32.98835,pituitary
21.894598,-34.520107,pituitary
21.894598,-34.520107,pituitary
17.143143,-35.643192,pituitary
8.930488,-36.36322,pituitary
39.174973,-23.751993,pituitary
25.279705,-26.255678,pituitary
23.550835,-28.623547,pituitary
25.713358,-29.13803,pituitary
21.484692,-29.528841,pituitary
19.934217,-31.195293,pituitary
17.461288,-30.458284,pituitary
20.45163,-30.174135,pituitary
24.60635,-21.952896,pituitary
37.163864,-21.659922,pituitary
30.264996,-21.02509,pituitary
38.572216,-19.725903,pituitary
