feature_1,feature_2,feature_3,class
0.012219386,8.841737,15.873945,glioma
-12.659357,4.103931,11.731262,glioma
-13.219413,8.73926,8.268445,glioma
-21.295511,7.457586,4.1227374,glioma
-33.726223,-2.7209964,7.4683084,glioma
-23.836615,7.692878,6.4584384,glioma
-35.326893,4.788572,-0.033004444,glioma
-64.754425,-8.97998,-10.580292,glioma
-62.438694,-6.8256183,-11.176482,glioma
-58.103203,-3.4733467,-11.611519,glioma
-60.813595,-8.471565,-8.776462,glioma
-54.686604,-3.7750576,-9.560321,glioma
-53.583485,-4.786416,-8.816148,glioma
-49.849327,-3.115683,-8.420023,glioma
-42.804512,2.2193308,-8.193899,glioma
-34.116035,8.007335,-7.1114426,glioma
-42.497074,0.91125035,-5.8835435,glioma
-28.949495,-2.3873334,-3.1036217,glioma
-25.468443,-1.0306898,-1.5409753,glioma
-18.997253,8.640664,-6.6263747,glioma
-22.863527,6.680741,-7.282243,glioma
-33.419525,0.8737224,-6.988976,glioma
-38.5999,-0.894187,-7.772467,glioma
-42.66855,-0.028484369,-7.400573,glioma
-24.28496,-1.1727047,-0.49214804,glioma
-23.999996,-1.2821041,0.22600539,glioma
-20.092144,0.49981827,2.1371014,glioma
-30.36289,-4.3781176,-0.73769283,glioma
-30.149218,-4.3705873,-0.6576974,glioma
-28.861698,-2.276607,-1.7158225,glioma
-31.45164,-2.1930583,-1.7496018,glioma
-32.406734,-0.9881311,-4.099268,glioma
-54.68424,1.2199057,-15.311827,glioma
-41.12565,14.200282,-18.722443,glioma
-41.544407,9.944076,-13.6088,glioma
-39.191776,8.747817,-10.138597,glioma
-36.178562,7.2613854,-5.959401,glioma
-36.74741,5.004347,-2.9427772,glioma
-29.181126,-3.7043881,0.92512727,glioma
-27.923866,-5.4085317,1.6310668,glioma
-34.056625,-10.431328,0.8997143,glioma
-14.17927,1.2002295,1.5442551,glioma
-23.349709,-1.0008818,0.1592895,glioma
-19.346474,6.4321284,-2.7834656,glioma
-22.093594,8.236009,-2.2556198,glioma
-34.839672,2.8902063,-3.2155037,glioma
-32.726185,15.712419,-13.425243,glioma
-35.281536,6.3164396,-3.0813353,glioma
-22.740616,5.318853,2.8893893,glioma
-15.124062,2.0013182,2.7809672,glioma
-10.899156,-2.252513,1.95446,glioma
-31.40804,13.613824,-10.000035,glioma
-36.606884,9.515856,-10.592946,glioma
-40.04827,9.294086,-12.388706,glioma
-26.140852,12.170918,-0.9493836,glioma
-26.257576,9.408673,2.9483614,glioma
-24.608667,7.0886245,8.134953,glioma
-47.667473,-1.9909643,-7.5108786,glioma
-43.153294,-0.46061182,-7.566916,glioma
-29.895176,0.7836479,-0.24291852,glioma
-34.797848,0.54300123,-3.003651,glioma
-39.027958,1.6171457,-7.2032313,glioma
-29.71421,7.1089945,-4.9266453,glioma
-19.58709,10.819374,-0.7609097,glioma
-22.282091,7.079874,0.95811594,glioma
-24.215376,5.411494,1.6547842,glioma
-41.172077,-7.1278543,0.3498284,glioma
-49.506016,4.8875823,-12.867277,glioma
-47.537033,2.4952114,-9.211128,glioma
-39.932175,6.9644394,-8.845918,glioma
-37.3944,5.4732566,-7.8058105,glioma
-41.205555,1.1175504,-6.420642,glioma
-28.778654,9.284975,-6.804099,glioma
-26.298319,10.872336,-5.120841,glioma
-18.27871,-9.345634,17.892294,glioma
-13.786249,-5.069336,18.70516,glioma
-40.425884,-15.416461,11.520175,glioma
-9.017676,2.1866584,17.552557,glioma
-39.49284,-7.0411553,4.7505727,glioma
-32.45324,1.0021194,2.0686266,glioma
-39.311962,12.792015,-15.347864,glioma
-40.27781,9.189408,-11.651633,glioma
-31.92508,13.986662,-10.032238,glioma
-30.405807,11.9573,-6.719523,glioma
-28.768084,9.632097,-2.0267644,glioma
-26.042233,10.845976,-0.29760292,glioma
-26.881107,8.909636,2.0785918,glioma
-24.281456,1.4360353,9.375437,glioma
-18.99154,1.6285261,12.826418,glioma
-18.378855,-0.9621573,15.800086,glioma
-43.956383,-8.168105,6.64897,glioma
-41.754555,-6.6859045,7.13791,glioma
-39.043526,-5.245163,7.553039,glioma
-42.550785,-6.9561214,5.8344584,glioma
-34.079285,-0.41755,6.3290153,glioma
-36.450363,-7.0686707,3.6715338,glioma
-28.493633,-5.7770867,6.3160167,glioma
-32.868362,7.1878347,-0.3400759,glioma
-40.74819,3.1456404,-4.479245,glioma
-41.833717,5.9104433,-9.3830595,glioma
-22.53903,-3.4341543,7.9981985,glioma
-28.053001,-5.417697,7.2712483,glioma
-20.449045,1.1566654,6.96053,glioma
-22.129574,1.7029378,7.88828,glioma
-22.900764,3.965211,6.817482,glioma
-32.391758,-0.80348074,5.6827455,glioma
-28.152813,4.503326,5.185397,glioma
-37.19336,0.3082198,2.9106152,glioma
-11.10624,-12.732509,9.276976,glioma
-22.82177,-16.137161,8.067628,glioma
-9.912927,-9.544058,12.3648815,glioma
-43.950855,-19.903425,7.026989,glioma
-46.039433,-8.03677,-4.2328305,glioma
-43.126244,-7.243462,-3.9622374,glioma
-41.474586,-8.198592,-2.6117926,glioma
-39.482742,-7.6922827,-1.6053191,glioma
-20.377508,7.44858,4.2384477,glioma
-23.357693,-0.16903846,10.718199,glioma
-17.793468,0.14825341,15.30158,glioma
-19.02531,-3.2509499,18.285648,glioma
-11.660227,-1.9356037,20.02112,glioma
-21.260408,-9.517025,17.722364,glioma
-20.697838,-6.42334,16.837692,glioma
-25.65748,-2.882093,9.850859,glioma
-31.58331,-7.235275,7.994494,glioma
-21.197992,-3.5372422,9.952186,glioma
-16.461288,0.009767785,7.0906067,glioma
-6.6794677,5.1553726,7.6725073,glioma
-13.940029,4.3018727,5.3318467,glioma
-26.154446,1.4766893,3.5289538,glioma
-39.92315,-13.050509,9.861156,glioma
-47.422695,-16.27252,8.2572975,glioma
-40.21542,-9.574696,8.308189,glioma
-30.187317,2.6311748,2.971228,glioma
-31.28839,-2.4908834,6.7214823,glioma
-14.755711,3.4474015,12.093651,glioma
-42.082493,-13.8457155,7.19738,glioma
-28.143969,-9.006346,8.207232,glioma
-14.108203,-5.391828,8.088403,glioma
-14.26296,-7.2923884,8.232297,glioma
-55.95184,-13.215677,-0.004714791,glioma
-46.03971,-7.075782,0.57945484,glioma
-48.50747,-9.983145,0.105862044,glioma
-41.663776,-6.1463795,0.083426856,glioma
-36.26692,-4.317438,-0.03142305,glioma
-50.030933,-6.08232,-2.3854153,glioma
-38.07626,1.3607973,-0.71185726,glioma
-44.992306,-7.274135,-0.5005741,glioma
-32.042114,-1.7165004,0.8052577,glioma
-27.711092,2.9293795,6.4987073,glioma
-40.52654,-4.6014795,3.6785257,glioma
-28.968885,5.564951,2.3107548,glioma
-39.04584,0.4728209,-0.8132844,glioma
-26.025112,13.276829,-3.9204338,glioma
-49.158237,-3.4952302,-5.357435,glioma
-43.04907,4.195425,-7.905835,glioma
-29.389969,2.7333474,6.153244,glioma
-27.193724,6.1146617,3.297334,glioma
-36.046623,3.370739,-1.1170201,glioma
-30.604273,10.697304,-4.2443657,glioma
-32.70152,12.229584,-8.280736,glioma
-47.16242,2.02447,-10.612043,glioma
-33.99215,1.2902395,-0.2931545,glioma
-35.27912,-1.2399102,2.8067908,glioma
-31.213894,1.9535939,5.4748816,glioma
-27.607073,1.6080114,6.56924,glioma
-16.578197,7.721958,9.840103,glioma
-14.958377,4.7004805,12.719217,glioma
-18.076797,0.9601912,13.757304,glioma
-32.17443,-7.7545595,11.614554,glioma
-36.698685,-8.921407,9.712954,glioma
-35.664223,-6.520536,9.084102,glioma
-15.82236,8.3459215,11.069693,glioma
-26.838297,2.2574732,7.1599417,glioma
-29.283777,1.5839636,5.053224,glioma
-42.421764,-5.723636,-0.35502774,glioma
-24.61557,4.4923778,10.370355,glioma
-30.035631,-0.5062861,10.180493,glioma
-24.817287,8.370742,6.7867885,glioma
-26.673481,11.175962,0.500929,glioma
-14.095956,-2.645852,11.985708,glioma
-21.464502,-7.721501,10.382339,glioma
-22.422798,-7.9127383,9.609453,glioma
-17.05749,-5.230823,9.672747,glioma
-13.914075,-0.7402566,9.229997,glioma
-13.904699,2.3971004,6.5546722,glioma
-29.182867,-4.041851,11.36934,glioma
-35.819405,8.558034,-8.692099,glioma
-59.14875,-8.877311,-9.0403805,glioma
-52.87951,-1.9990121,-12.395406,glioma
-57.018806,-3.090242,-13.833265,glioma
-60.34366,-6.300661,-12.343701,glioma
-21.583986,-5.4125485,14.572697,glioma
-15.977129,-2.7596884,13.817096,glioma
-29.069057,-9.987826,10.955508,glioma
-17.277048,-3.226143,12.946858,glioma
-21.919748,-2.3313408,11.462617,glioma
-23.398886,2.0782657,9.347453,glioma
-31.800488,3.2310865,3.0624213,glioma
-28.685558,10.581725,-2.8490167,glioma
-23.362522,6.1469355,3.0942423,glioma
-22.071589,12.380049,0.4612563,glioma
-22.262077,14.508667,-2.0598614,glioma
-26.466116,14.643478,-5.405821,glioma
-30.800901,17.742836,-13.146667,glioma
-35.37285,15.824777,-16.483099,glioma
-17.92544,-0.51740444,16.553099,glioma
-25.226309,4.1835294,8.565818,glioma
-33.905304,5.304075,-0.09605164,glioma
-36.40719,-0.11352415,-1.9149162,glioma
-28.599394,3.2898946,1.8186508,glioma
-34.251938,-4.2393336,5.394896,glioma
-31.002716,-5.2826004,8.799705,glioma
-28.363167,-9.118923,11.627729,glioma
-26.195225,-11.785016,13.279518,glioma
-18.870403,-13.338231,15.619477,glioma
-15.424072,-13.707735,14.240638,glioma
-20.43672,-16.775965,12.084812,glioma
-14.152138,-1.299272,14.1322,glioma
-20.202673,-7.2920613,13.991433,glioma
-10.333547,-4.3911963,16.583021,glioma
-9.0673895,-1.9939772,16.255182,glioma
-8.023084,1.300931,17.835543,glioma
-13.221295,6.534386,14.076326,glioma
-28.155027,2.2571921,8.875964,glioma
-23.64992,10.068982,4.8567414,glioma
-31.978575,17.561893,-14.421978,glioma
-30.208485,10.117621,-5.9009614,glioma
-11.977697,12.868755,0.71091706,glioma
-3.638071,6.1154184,4.546288,glioma
2.021203,-1.7689104,5.783175,glioma
2.5634425,-8.708327,3.1746342,glioma
-10.601106,-13.696833,-0.66991675,glioma
-9.360334,2.1022205,10.184594,glioma
-16.076473,10.177371,5.185749,glioma
-10.986361,-18.855871,-3.0773175,glioma
-8.753798,-16.88986,-6.2405562,glioma
-25.635416,-27.284908,-8.03675,glioma
-26.023643,-14.549075,-0.7656641,glioma
-38.768642,-21.29972,-1.4055293,glioma
-16.018625,-2.406296,10.27828,glioma
-15.71353,6.5994515,7.757894,glioma
-17.753386,-23.550373,0.8874784,glioma
-10.317321,-17.543102,3.411345,glioma
-15.966481,-15.677934,3.8223784,glioma
-8.837017,-12.630891,5.6332693,glioma
-5.793139,10.493231,4.7149596,glioma
-1.1182677,-3.3702013,5.9373484,glioma
-23.815226,-14.363303,3.870952,glioma
0.9621315,-11.627812,5.3537345,glioma
-0.6271379,-14.685255,2.2347338,glioma
-26.896152,-23.958258,-0.5861067,glioma
-6.4355707,-22.927553,-0.19156869,glioma
-5.9618864,-23.762333,-1.0179899,glioma
-7.470548,-23.400421,-0.864933,glioma
-14.344914,-22.871391,-0.14042842,glioma
-6.347611,-18.126413,0.87334824,glioma
-23.135824,25.26004,-15.737376,glioma
-16.801348,22.866756,-7.471262,glioma
-17.386032,13.552881,-0.67940366,glioma
-2.3758073,4.9913087,10.7036705,glioma
4.4154434,-23.413626,0.72061735,glioma
-7.7384963,-25.660866,-2.1090355,glioma
2.967107,-26.622587,-2.3255334,glioma
-1.3250474,-24.859015,-1.0708284,glioma
-40.33005,-21.701483,5.858332,glioma
-27.673508,-19.073072,7.721152,glioma
4.164481,-16.05063,11.5702505,glioma
-20.449955,-22.662378,5.456303,glioma
-9.070173,-19.51711,7.105703,glioma
-8.008631,-20.868656,7.7660003,glioma
4.354863,-18.658068,-0.8209475,glioma
-22.203257,-24.501162,-1.4878913,glioma
-5.414667,-21.147799,-1.0556176,glioma
-1.3666673,-18.507793,-0.54988974,glioma
-6.8113003,-17.915518,2.8365104,glioma
1.2397395,-13.993495,10.457004,glioma
-3.151917,-12.036573,14.985824,glioma
0.336062,-3.861017,20.208183,glioma
-10.022896,-22.554144,-0.50019276,glioma
-8.297652,-22.828411,-0.84557223,glioma
-4.067276,-21.0381,0.8469532,glioma
5.378226,-18.900984,7.4659576,glioma
-9.186705,-21.77395,12.613573,glioma
-8.579559,9.243753,3.3140588,glioma
4.421473,6.0499177,9.342175,glioma
5.8183007,-2.617269,9.957587,glioma
-0.50150913,-7.050961,8.095436,glioma
-23.476896,-18.27901,4.864548,glioma
-0.25129873,-7.9375362,14.2967005,glioma
-5.4287744,1.8169472,16.844238,glioma
-13.763181,12.885097,10.43377,glioma
-30.075516,14.373173,-6.128454,glioma
-4.975875,-6.437217,-1.5344517,glioma
-7.101458,-9.363698,-3.315179,glioma
-0.40387467,-8.734227,-3.249043,glioma
-1.3409323,-11.961075,-1.6239865,glioma
-2.140159,-17.994009,-1.4846337,glioma
-6.2864084,-17.582458,-0.28516394,glioma
-13.475287,-19.194714,0.68619335,glioma
-15.190642,-17.360344,0.5654298,glioma
-14.298553,-6.604084,5.64579,glioma
-18.734152,-4.2988315,4.762976,glioma
-22.678146,1.8465763,5.3654695,glioma
-4.638247,12.365914,5.2077475,glioma
-14.478454,-11.13624,0.23972173,glioma
-36.063522,16.62763,-18.876549,glioma
-29.255716,12.838464,-7.893063,glioma
-34.58192,2.5383976,-3.4691799,glioma
-17.551542,9.132014,-1.1979705,glioma
-17.404129,3.3664641,-1.123791,glioma
-21.301126,-6.575722,-3.5855358,glioma
-11.076484,21.503242,-1.5745984,glioma
-18.488346,0.11283336,10.546488,glioma
10.440606,-2.3016567,16.016333,glioma
19.683092,-7.1594133,12.690499,glioma
7.8400555,-15.828683,5.23423,glioma
20.976097,-19.5873,-5.0344033,glioma
-11.1730585,-11.872856,9.946094,glioma
-12.320746,-10.199256,10.861946,glioma
-16.631035,-8.82543,9.858745,glioma
-10.046564,-7.5359535,0.7727328,glioma
-11.836695,-9.373336,-0.50656515,glioma
-19.488436,-14.851893,1.1348714,glioma
-16.849642,-16.525549,1.6805505,glioma
-26.751724,-10.871014,8.196748,glioma
-27.96024,-12.62266,8.085504,glioma
-17.619696,-8.949187,9.8804,glioma
-13.725254,-0.27239114,10.35659,glioma
-6.011395,8.353648,10.91563,glioma
-11.433907,20.17029,-2.4911613,glioma
10.706536,-23.066101,-0.3530442,glioma
1.7379729,-23.880587,-0.33104652,glioma
4.492406,-20.849644,0.48824513,glioma
1.3954512,-21.441133,3.9908757,glioma
-4.5485926,-20.323462,5.8513594,glioma
-9.527687,-15.861789,8.246488,glioma
-22.978159,-12.847596,0.73331034,glioma
-16.056492,-7.367767,-0.3008094,glioma
-14.9114,19.69638,-8.566876,glioma
1.1958048,15.0039,3.372993,glioma
21.723307,-8.542088,11.543016,glioma
27.08495,-12.565088,-3.0783796,glioma
15.37729,-16.564156,-8.025449,glioma
-2.205823,-16.703325,-0.6779586,glioma
-1.4659436,-15.18266,-0.6459314,glioma
-2.0138562,-30.403372,-8.669331,glioma
3.043962,-27.568415,-6.010715,glioma
7.32586,-23.808622,-4.1636176,glioma
22.264433,-14.82333,2.1494877,glioma
18.551237,-11.509546,7.3871856,glioma
10.766271,-4.5529265,11.987382,glioma
-6.798525,4.990602,11.182756,glioma
-7.934544,-16.507158,14.331511,glioma
-19.042765,-13.134736,14.291244,glioma
-19.798407,4.4792285,6.623811,glioma
-26.643023,15.326847,-6.113078,glioma
-37.236996,17.005205,-20.731916,glioma
-6.932165,8.492992,10.71889,glioma
3.8650012,1.6454085,12.662736,glioma
-2.6653423,-6.5175915,8.937857,glioma
3.1098197,-9.673224,7.649489,glioma
-4.355747,-17.05526,3.4437904,glioma
1.9209152,-18.252047,1.2363445,glioma
1.7877827,-19.90263,4.0187254,glioma
-34.878304,4.4433336,-3.7052953,glioma
-39.51315,-3.2881703,-0.5862016,glioma
-37.450264,-7.1466417,3.0946946,glioma
-22.136446,-6.9991617,8.493594,glioma
-23.35724,-9.671065,7.327608,glioma
-28.53214,19.679377,-16.54747,glioma
-11.790665,25.092007,-4.6989655,glioma
-6.2258615,18.495438,5.3515925,glioma
-14.776674,4.425986,9.477195,glioma
-1.6172119,4.478466,12.935821,glioma
9.493165,2.6539073,12.23841,glioma
-5.0828614,-7.575457,8.577144,glioma
-12.8987255,-15.660795,10.05051,glioma
-14.9541235,-18.146687,7.0758543,glioma
-4.853275,-17.947569,3.6698525,glioma
-21.437235,-2.3283532,4.5812373,glioma
-28.228836,-0.6166091,1.9667948,glioma
-26.847906,4.807752,-0.6574512,glioma
-30.01355,5.2158275,-2.5992072,glioma
-33.809345,10.657892,-14.7905655,glioma
-18.137146,6.726339,-0.61860746,glioma
-5.7384887,4.5155725,6.5943995,glioma
-5.562847,-1.9790357,10.878906,glioma
2.656569,-11.394142,7.989234,glioma
-12.018438,-16.793201,6.820115,glioma
-10.375461,-8.182106,1.2204404,glioma
-9.320982,-9.230776,0.45878726,glioma
-9.184966,-10.244701,2.4805336,glioma
-20.016424,-10.759822,2.3552203,glioma
-16.35368,-5.8003345,1.1060455,glioma
-14.931663,0.97516966,2.004555,glioma
-25.84279,-5.8454404,2.4285722,glioma
-30.850132,-6.307967,-0.11336011,glioma
-28.080088,-3.2040734,0.4214065,glioma
-5.132763,-27.362482,-2.702159,glioma
-6.12626,-26.975765,-0.13158712,glioma
-7.8164306,-20.857952,0.19323927,glioma
-6.6412287,-19.315298,4.2133913,glioma
1.6202481,-10.071016,13.029746,glioma
-15.77332,-7.9814496,4.29601,glioma
-18.496895,-8.713149,3.0096874,glioma
-25.59427,-4.909705,0.3657092,glioma
-15.038212,1.8486582,1.3265603,glioma
5.073592,-21.375198,0.45185852,glioma
-1.6074554,-25.682562,-0.815227,glioma
-32.04091,-29.896738,0.37247428,glioma
-26.899714,-28.785881,0.8107316,glioma
-13.0394535,-23.47539,2.0820658,glioma
-7.5059605,-20.932587,1.4000821,glioma
0.15560463,-15.134801,2.9414258,glioma
6.0876374,-14.061639,9.448981,glioma
1.7066481,-14.642158,11.133016,glioma
1.3282794,-11.181205,14.224566,glioma
10.009609,-5.6151867,20.212004,glioma
-31.687445,-15.179123,6.594059,glioma
-30.259579,-14.778561,7.103118,glioma
-19.82346,-12.694087,8.0363455,glioma
-35.67816,-16.220747,5.5100574,glioma
-29.934914,-18.196161,3.3488357,glioma
-16.929064,-16.709845,3.9124813,glioma
-4.63784,-16.602722,4.778537,glioma
-8.170335,-18.977148,5.6231036,glioma
-13.793379,-17.982634,4.861634,glioma
-23.92722,-19.701912,4.4590282,glioma
-19.912483,-13.45975,10.909209,glioma
-1.3733226,-20.256126,2.0497315,glioma
3.5685265,-21.538074,1.6348255,glioma
-9.947404,-12.737598,12.059931,glioma
-11.355283,-13.979638,12.138862,glioma
-11.205279,-13.593961,12.532607,glioma
-1.2725158,-10.404715,15.012444,glioma
-7.1114264,-1.8265026,15.854197,glioma
-12.71904,8.4961405,11.950505,glioma
-25.52627,15.821604,-3.7360263,glioma
-37.346664,15.273476,-17.316599,glioma
-2.4423854,-32.410316,-9.496918,glioma
7.2565546,-24.934996,-5.479785,glioma
1.0246743,-22.76206,-1.8315282,glioma
-12.896912,-16.887636,1.607019,glioma
-15.003421,-10.6977625,3.2705886,glioma
-10.082964,-2.658185,4.8360386,glioma
-14.185008,-1.8785483,5.6968412,glioma
-45.410378,1.3155966,-5.938325,glioma
-0.29295003,2.528333,14.889329,glioma
2.8926554,-3.3374403,13.786487,glioma
0.5963108,-13.48733,8.8586855,glioma
-2.8833978,-15.852434,4.0433097,glioma
23.976109,-7.782624,12.034714,glioma
17.148523,-17.656921,4.772064,glioma
-8.551118,22.043137,2.1268106,glioma
-18.483347,-2.3999274,9.4327345,glioma
4.4587483,0.5266926,12.404011,glioma
5.1702533,-7.248193,9.195378,glioma
-9.746363,-16.790775,0.80055654,glioma
2.1972935,-17.04879,0.48997146,glioma
-40.463657,14.587259,-19.04194,glioma
13.105262,-10.377201,4.348829,glioma
19.864576,-17.975351,0.12771495,glioma
39.09802,-19.660872,-7.3811865,glioma
19.510376,-28.456135,-15.406122,glioma
6.5592318,-24.726006,-7.745995,glioma
25.389889,-20.637781,-6.4170675,glioma
-17.090845,-0.34124753,8.645042,glioma
-24.129587,4.26075,4.108367,glioma
-23.57523,-19.527971,-9.570833,glioma
-25.473618,-19.930618,-10.304601,glioma
-29.448444,-17.461885,-7.0240273,glioma
-29.252506,-17.221485,-5.7603583,glioma
-28.093267,-16.26263,-4.8078117,glioma
-4.2978067,-18.696966,7.270692,glioma
4.6891813,-19.325445,3.5574534,glioma
-17.712448,15.73537,-2.7565434,glioma
-4.5751805,16.152082,8.410161,glioma
-8.212257,2.906586,15.398287,glioma
-19.134928,-7.569764,13.155165,glioma
-7.2591906,-7.3646746,13.848523,glioma
-6.7839203,-8.092465,10.99155,glioma
-13.721364,-15.6419525,10.714381,glioma
-33.019947,15.148379,-14.322082,glioma
-18.223381,18.375957,-0.29338798,glioma
-15.26826,5.719239,13.264879,glioma
11.929282,6.241308,17.261635,glioma
1.6963062,-13.511399,8.030998,glioma
-0.13350005,-16.682198,1.1546586,glioma
-29.223392,10.109387,1.2299056,glioma
-27.704432,13.8088875,-1.1405112,glioma
-28.568108,16.584576,-5.890653,glioma
-28.786161,14.195917,-1.5087978,glioma
-27.91925,13.542881,0.73103654,glioma
-32.473328,9.321936,2.1546056,glioma
-31.944683,8.632893,3.0949233,glioma
-24.810087,11.091543,6.115077,glioma
-25.508392,11.333614,5.550618,glioma
-27.019472,11.689888,4.149352,glioma
-36.366768,12.006228,-7.796954,glioma
-37.51755,10.645396,-7.4730225,glioma
-38.05119,9.920524,-7.66963,glioma
-43.439976,5.0124736,-7.7009487,glioma
-31.28058,11.7572565,-2.6362154,glioma
-35.15771,9.816994,-4.2008004,glioma
-36.49157,8.882955,-4.9992285,glioma
-32.71363,12.832641,-6.550131,glioma
-41.786354,5.1244264,-6.4261603,glioma
-32.884205,15.312943,-9.858279,glioma
-19.398455,27.568588,-7.969719,glioma
-25.202494,30.276611,-21.731976,glioma
-31.565147,26.197996,-25.123117,glioma
-35.23874,23.79473,-26.204576,glioma
-43.047703,-6.029139,6.3075457,glioma
-13.418099,13.371422,11.944815,glioma
-27.548193,6.1515317,6.297083,glioma
-42.917736,-2.9760098,2.7603714,glioma
-41.85342,-0.35967475,1.1967803,glioma
-15.198586,16.730314,-7.3011494,glioma
-22.018742,4.767994,1.2778548,glioma
-11.416261,9.94852,3.992443,glioma
-16.876549,4.7080693,13.318949,glioma
-15.429834,10.218135,9.4953375,glioma
-21.15705,10.396358,7.9815965,glioma
-15.944078,19.499155,4.439482,glioma
-36.976177,14.403283,-15.187956,glioma
-41.628784,11.906201,-18.187538,glioma
-13.521741,0.12978736,13.727147,glioma
-6.807178,6.644791,13.729652,glioma
-15.467456,12.475007,4.2414927,glioma
-13.688101,9.034475,7.9845796,glioma
-12.534897,11.7097645,7.060388,glioma
-16.762295,8.92991,7.728964,glioma
-16.699038,13.599908,3.4465578,glioma
-17.557194,16.165258,-0.1153547,glioma
-11.826326,3.4584908,5.9301186,glioma
-11.147567,0.015361955,8.838114,glioma
-14.150988,-3.9527576,11.620372,glioma
-12.844447,-4.3836894,11.90439,glioma
-11.9432125,-3.5313382,10.239834,glioma
-4.582631,2.4028234,4.010531,glioma
-22.887932,11.472362,-4.92956,glioma
-24.257864,7.252589,-3.6573396,glioma
-19.878387,8.557478,-2.3811712,glioma
